NestID,Year,Female ID,Reproductive Age,Clutch Number,Julian Oviposition Date,Clutch size,Depredated?,Number Alive Hatchlings,Plastron Length (mm),Avg Egg Mass (g),Total Clutch Mass (g),Avg Hatchling Mass (g),Nest distance to water (meter),Nest canopy cover (S + W)
1997002,1997,622,1,1,159,7,NO,5,146,6.62,46.33,3.89,70,103
1997008,1997,624,1,1,161,12,YES,0,167,7.61,91.27,,26,25
1997010,1997,617,1,1,161,11,NO,11,166,8.07,88.82,5.49,32,115
1997015,1997,619,1,1,161,7,YES,0,152,6.16,43.1,,33,126
1997020,1997,417,1,1,162,9,NO,9,154,7.25,65.29,4.79,76,163
1997025,1997,618,1,1,162,10,NO,10,156,7.06,70.61,4.92,19,26
1997026,1997,234,1,1,162,8,NO,8,150,6,48.03,3.99,16,59
1997031,1997,156,1,1,163,10,NO,2,153,6.08,60.82,4.79,44,17
1997032,1997,402,1,1,163,14,NO,14,UNK,7.69,107.6,5.11,10,23
1997033,1997,620,1,1,163,12,YES,0,157,7.11,85.37,,5,2
1997034,1997,625,1,1,163,13,NO,13,157,6.15,80.01,4.4,46,111
1997035,1997,631,1,1,163,9,NO,6,144,6.39,57.49,3.77,50,68
1997038,1997,488,1,1,163,10,NO,7,145,5.59,55.91,3.83,20,34
1997039,1997,633,1,1,163,11,YES,0,153,4.7,51.75,,6,3
1997041,1997,635,1,1,163,11,NO,9,153,5.55,61.07,3.68,20,81
1997042,1997,637,1,1,164,9,NO,8,143,5.87,52.83,3.68,33,58
1997043,1997,626,1,1,164,12,NO,9,150,6.57,78.81,4.56,44,32
1997044,1997,629,1,1,164,11,NO,8,156,6.51,71.56,4.24,44,56
1997051,1997,630,1,1,164,8,NO,7,139,5.98,47.81,3.9,21,98
1997055,1997,201,1,1,164,15,NO,7,158,5.88,88.25,4.49,12,51
1997061,1997,57,1,1,166,10,NO,10,154,7.13,71.31,5.01,38,138
1997065,1997,646,1,1,167,11,NO,10,169,8.01,88.12,5.24,39,167
1997066,1997,248,1,1,167,11,NO,9,156,6.81,74.96,4.59,52,151
1997068,1997,648,1,1,167,10,NO,2,148,5.91,59.06,2.92,68,114
1997069,1997,148,1,1,167,12,NO,10,153,6.38,76.56,4.29,29,52
1997071,1997,649,1,1,167,10,NO,9,139,7.03,70.32,4.72,63,83
1997074,1997,650,1,1,167,8,NO,4,145,5.75,46.03,3.54,32,155
1997077,1997,643,1,1,169,11,NO,9,154,6.6,72.6,4.73,68,85
1997079,1997,644,1,1,169,8,NO,8,145,6.61,52.9,4.29,10,87
1997085,1997,642,1,1,170,7,NO,7,139,5.85,40.92,3.6,13,40
1997089,1997,111,1,1,170,12,YES,0,156,7.1,85.21,,8,53
1997090,1997,645,1,1,170,8,NO,7,152,6.83,54.6,4.52,11,35
1997091,1997,689,1,1,171,9,NO,4,148,5.34,48.06,2.56,3,37
1997095,1997,235,1,1,171,14,NO,14,165,6.26,87.64,4.24,9,110
1997096,1997,698,1,1,172,13,YES,0,146,5.25,68.22,,45,60
1997099,1997,704,1,1,173,13,YES,0,155,5.57,72.37,,39,135
1997101,1997,234,1,2,173,10,NO,5,150,5.55,55.47,3.69,54,47
1997103,1997,624,1,2,174,16,NO,15,167,6.86,109.69,4.4,12,53
1997107,1997,87,1,1,174,10,NO,9,153,6.22,62.22,3.92,5,74
1997112,1997,705,1,1,174,9,NO,7,157,4.53,40.77,3.15,7,98
1997114,1997,637,1,2,175,12,NO,9,144,5.06,60.66,3.39,10,115
1997118,1997,631,1,2,175,9,NO,9,145,6.46,58.18,4.21,25,63
1997119,1997,706,1,1,175,9,NO,9,146,5.98,53.81,3.94,9,89
1997145,1997,696,1,1,175,8,NO,4,148,5.36,42.88,3.67,15,30
1997149,1997,199,1,1,175,9,NO,5,150,6.03,54.3,4.3,6,64
1997157,1997,629,1,2,176,16,YES,0,156,5.87,93.99,,27,90
1997159,1997,626,1,2,176,8,NO,1,151,6.22,49.74,3.25,35,16
1997161,1997,648,1,2,176,10,YES,0,148,5.73,57.31,,25,117
1997166,1997,646,1,2,177,9,YES,UNK,169,7.46,67.13,4.87,41,63
1997170,1997,57,1,2,177,7,NO,7,155,6.79,47.5,3.8,59,43
1997171,1997,24,1,1,178,15,NO,14,173,7.58,113.77,4.5,47,50
1997178,1997,697,1,1,180,10,NO,0,165,5.34,53.36,,1,62
1997187,1997,709,1,1,181,10,YES,0,158,6.2,62,,25,115
1997195,1997,111,1,2,182,9,YES,0,156,6.69,60.22,,4,31
1997196,1997,713,1,1,182,11,NO,9,161,5.75,63.27,3.18,17,54
1998008,1998,585,1,1,147,11,YES,0,171,7.57,83.3,,5,27
1998009,1998,714,1,1,147,UNK,YES,0,148,UNK,UNK,,8,143
1998012,1998,502,1,1,147,5,NO,3,155,7.36,36.82,3.7,13,163
1998015,1998,299,1,1,147,12,NO,11,175,7.31,87.7,3.63,UNK,113
1998018,1998,623,1,1,148,12,NO,11,153,5.77,69.24,4.71,35,79
1998021,1998,715,1,1,148,15,NO,13,160,5.87,88.09,3.44,9,28
1998025,1998,716,1,1,148,12,NO,3,153,5.94,71.24,3.65,51,115
1998031,1998,487,1,1,148,13,YES,0,161,5.9,76.71,,35,87
1998045,1998,710,1,1,150,8,NO,8,143,7.09,56.74,4.21,19,88
1998047,1998,711,1,1,150,9,YES,0,152,6.52,58.69,,9,85
1998048,1998,725,1,1,151,7,YES,0,148,5.78,40.43,,4,129
1998049,1998,712,1,1,151,14,NO,10,169,6.82,95.5,4.66,UNK,129
1998050,1998,718,1,1,152,11,NO,11,136,3.84,42.24,2.65,UNK,104
1998053,1998,515,1,1,153,15,NO,10,176,6.8,102.02,4.2,33,79
1998054,1998,576,1,1,153,13,NO,0,151,5.97,77.62,,79,96
1998082,1998,726,1,1,161,8,NO,8,151,6.69,53.48,4.21,14,28
1998087,1998,727,1,1,161,9,YES,0,140,5.02,45.22,,5,57
1998089,1998,16,1,1,161,12,NO,9,152,7.56,90.68,5.34,12,97
1998100,1998,728,1,1,165,14,NO,11,159,5.2,72.82,3.69,32,121
1998110,1998,729,1,1,167,12,NO,11,157,5.99,71.88,3.57,23,146
1998119,1998,723,1,1,167,12,NO,1,146,6,72.01,3.47,UNK,94
1998121,1998,724,1,1,167,15,NO,0,157,5.58,83.71,,10,61
1998126,1998,715,1,2,168,15,NO,13,161,4.94,74.16,3.2,26,117
1998133,1998,623,1,2,169,UNK,YES,0,153,UNK,UNK,,UNK,UNK
1998136,1998,255,1,1,169,10,NO,10,158,6.84,68.35,4.25,UNK,77
1998145,1998,258,1,1,171,12,NO,12,160,5.48,65.7,3.54,11,64
1998148,1998,259,1,1,172,12,NO,12,149,5.48,65.71,3.43,45,67
1998149,1998,299,1,2,172,17,YES,0,175,6.25,106.22,,14,80
1998157,1998,261,1,1,174,7,NO,5,136,2.42,16.97,2.63,UNK,111
1998159,1998,262,1,1,175,12,YES,0,158,6.33,75.97,,8,36
1998161,1998,256,1,1,175,10,NO,3,167,6.77,67.71,UNK,71,23
1998168,1998,16,1,2,176,12,NO,12,152,7.43,89.17,4.93,10,69
1998169,1998,257,1,1,177,12,YES,0,165,5.82,69.79,,8,90
1998172,1998,576,1,2,178,7,NO,3,153,6.42,44.94,3.39,74,153
1998175,1998,20,1,1,178,9,NO,9,154,5.73,51.56,3.75,10,99
1998180,1998,723,1,2,179,9,YES,0,146,6.05,54.45,,20,72
1998181,1998,260,1,1,179,7,YES,0,144,6.4,44.83,,12,38
1998183,1998,127,1,1,179,9,YES,0,149,6.08,54.69,,5,90
1998190,1998,472,1,1,180,11,YES,0,155,5.88,64.67,,1,6
1998194,1998,623,1,3,181,10,NO,9,153,5.45,54.47,UNK,62,102
1999011,1999,885,1,1,148,11,NO,11,155,6.77,74.44,4.59,12,47
1999017,1999,708,1,1,149,12,YES,0,167,7.04,84.44,,12,42
1999024,1999,263,1,1,150,10,YES,0,156,6.47,64.74,,61,118
1999025,1999,267,1,1,150,12,YES,0,161,5.97,71.62,,7,100
1999031,1999,268,1,1,151,11,YES,0,158,7.6,83.61,,56,147
1999047,1999,269,1,1,151,11,YES,0,153,7.01,77.09,,12,123
1999052,1999,555,1,1,151,13,YES,0,179,7.81,101.5,,0,4
1999053,1999,270,1,1,151,11,NO,1,166,6.99,76.87,3.95,4,110
1999054,1999,264,1,1,151,9,YES,0,164,7.75,69.79,,11,102
1999055,1999,265,1,1,151,7,NO,5,144,6.35,44.44,3.77,14,70
1999065,1999,563,1,1,151,UNK,YES,0,154,UNK,UNK,,74,159
1999067,1999,266,1,1,152,11,YES,0,154,7.22,79.38,,31,154
1999073,1999,303,1,1,153,11,NO,9,158,6.72,73.94,4.19,24,39
1999076,1999,304,1,1,153,10,YES,0,144,5.81,58.05,,53,85
1999084,1999,305,1,1,156,12,YES,0,165,6.47,77.61,,64,68
1999092,1999,306,1,1,157,10,YES,0,148,6.72,67.18,,41,48
1999097,1999,478,1,1,160,8,YES,0,171,8.08,64.67,,78,93
1999102,1999,300,1,1,161,12,NO,7,174,8.24,98.83,5.59,31,114
1999103,1999,301,1,1,161,11,NO,8,151,5.02,55.25,3.28,33,39
1999109,1999,302,1,1,162,14,YES,0,152,6.25,87.53,,29,161
1999112,1999,145,1,1,162,8,YES,0,141,5.57,44.54,,10,73
1999132,1999,267,1,2,168,11,YES,0,UNK,6.28,69.06,,27,36
1999136,1999,139,1,1,171,13,YES,0,167,6.03,78.34,,8,187
1999137,1999,563,1,2,171,5,YES,0,154,7.66,38.3,,60,119
1999147,1999,34,1,1,172,13,YES,0,168,7.02,91.3,,50,81
1999149,1999,140,1,1,172,8,NO,4,141,5.91,47.26,3.48,31,50
1999152,1999,303,1,2,172,12,YES,0,UNK,5.99,71.87,,2,143
1999154,1999,141,1,1,173,10,YES,0,145,5.76,57.56,,0,33
1999163,1999,304,1,2,174,12,YES,0,UNK,5.7,68.42,,28,114
1999166,1999,153,1,1,174,13,YES,0,144,3.06,39.81,,31,98
1999167,1999,154,1,1,174,8,YES,0,UNK,4.75,37.96,,1,17
1999175,1999,155,1,1,176,9,YES,0,147,4.66,41.94,,9,65
1999186,1999,306,1,2,178,8,YES,0,UNK,6.39,51.14,,0,53
1999194,1999,151,1,1,179,11,YES,0,152,4.11,45.25,,13,67
1999202,1999,226,1,1,179,13,YES,0,176,6.55,85.09,,2,12
1999204,1999,157,1,1,180,13,YES,0,166,6,78.03,,4,6
1999207,1999,158,1,1,181,12,NO,12,168,5.06,60.68,3.32,6,33
2000005,2000,26,1,1,144,13,NO,13,UNK,5.64,73.28,3.75,35,124
2000022,2000,165,1,1,151,10,NO,10,UNK,6.67,66.7,3.57,UNK,12
2000025,2000,173,1,1,151,11,NO,4,140,3.99,43.89,1.75,10,56
2000036,2000,174,1,1,153,12,NO,0,140,4.05,48.54,,58,90
2000055,2000,176,1,1,160,10,YES,0,UNK,3.99,39.86,,59,72
2000056,2000,177,1,1,160,10,NO,1,164,6.04,60.41,4.03,10,78
2000066,2000,178,1,1,161,14,NO,2,165,4.11,57.59,2.56,4,53
2000067,2000,184,1,1,161,11,NO,0,148,4.65,51.13,,11,53
2000070,2000,181,1,1,162,9,YES,0,141,5.45,49.04,,6,0
2000083,2000,182,1,1,163,11,NO,4,144,3.91,42.97,2.02,17,77
2000084,2000,183,1,1,163,7,NO,3,135,4.72,33.01,1.97,14,25
2000091,2000,168,1,1,167,7,YES,0,135,3.99,27.91,,3,166
2000097,2000,169,1,1,168,8,YES,0,147,4.55,36.38,,45,121
2000100,2000,192,1,1,170,UNK,YES,0,146,UNK,UNK,,3,82
2000103,2000,193,1,1,170,UNK,YES,0,137,UNK,UNK,,9,129
2000119,2000,194,1,1,171,10,NO,3,154,5.03,51.31,2.24,53,65
2000122,2000,190,1,1,172,6,NO,1,145,6.16,36.96,3.52,28,90
2000141,2000,178,1,2,175,9,YES,0,165,5.44,48.99,,11,67
2000149,2000,174,1,2,177,8,YES,0,140,4.48,35.84,,68,46
2000153,2000,206,1,1,177,8,YES,0,156,5.04,40.29,,82,103
2000158,2000,203,1,1,178,13,YES,0,163,6.76,87.84,,17,31
2000163,2000,204,1,1,178,11,YES,0,149,4.35,47.87,,36,60
2000169,2000,212,1,1,181,10,YES,0,145,4.17,41.67,,13,11
2001001,2001,384,1,1,158,10,YES,0,158,7.14,71.4,,25,119
2001009,2001,2,1,1,159,11,YES,0,150,6.02,66.24,,38,71
2001015,2001,209,1,1,159,15,YES,0,174,7.81,117.13,,38,75
2001017,2001,211,1,1,160,11,YES,0,159,6.5,71.51,,37,88
2001019,2001,215,1,1,160,11,YES,0,UNK,5.31,58.42,,29,69
2001025,2001,216,1,1,160,12,YES,0,148,4.6,55.24,,24,145
2001027,2001,214,1,1,160,9,NO,6,162,7.19,64.67,4.05,35,49
2001028,2001,211,1,1,160,11,YES,0,163,4.57,50.24,,32,75
2001038,2001,166,1,1,160,10,YES,0,166,7.79,77.89,,72,82
2001052,2001,164,1,1,161,11,YES,0,148,4.34,47.78,,9,80
2001062,2001,220,1,1,161,13,NO,3,139,6.35,82.58,2.5,13,84
2001063,2001,215,1,1,161,9,YES,0,135,4.79,43.15,,13,98
2001067,2001,647,1,1,161,11,YES,0,172,8.31,91.4,,72,141
2001068,2001,218,1,1,161,11,YES,0,152,5.64,62.03,,71,158
2001072,2001,219,1,1,161,12,YES,0,143,5.04,60.42,,54,38
2001081,2001,196,1,1,162,15,YES,0,159,5.91,88.72,,74,35
2001082,2001,198,1,1,162,9,YES,0,152,5.16,46.43,,56,60
2001086,2001,189,1,1,162,11,YES,0,151,5.39,59.3,,16,34
2001088,2001,46,1,1,163,14,YES,0,163,7.28,101.91,,65,8
2001089,2001,227,1,1,163,11,YES,0,143,4.78,52.61,,14,6
2001090,2001,229,1,1,163,11,YES,0,137,4.54,49.89,,45,38
2001091,2001,223,1,1,163,11,NO,1,162,7.62,83.77,4.47,12,47
2001092,2001,222,1,1,163,13,YES,0,143,4.1,53.32,,7,23
2001093,2001,228,1,1,163,11,YES,0,152,6.44,70.87,,8,96
2001094,2001,144,1,1,163,10,YES,0,150,4.81,48.14,,10,45
2001096,2001,482,1,1,164,9,YES,0,143,5.74,51.63,,41,110
2001097,2001,55,1,1,164,11,YES,0,159,6.96,76.56,,68,162
2001100,2001,224,1,1,164,11,YES,0,151,7.89,86.74,,41,58
2001101,2001,225,1,1,164,15,YES,0,142,4.22,63.27,,UNK,31
2001102,2001,239,1,1,164,13,YES,0,153,5.19,67.52,,38,32
2001103,2001,240,1,1,164,9,YES,0,140,4.9,44.14,,68,43
2001109,2001,483,1,1,165,8,YES,0,141,5.14,41.14,,10,109
2001110,2001,56,1,1,166,UNK,YES,0,165,UNK,UNK,,UNK,UNK
2001112,2001,241,1,1,167,11,YES,0,152,4.64,51.08,,20,96
2001114,2001,60,1,1,167,15,YES,0,171,6.89,103.4,,73,58
2001116,2001,64,1,1,168,10,YES,0,145,4.28,42.81,,14,47
2001117,2001,71,1,1,169,8,YES,0,139,5.13,41.01,,66,26
2001134,2001,209,1,2,172,11,YES,0,UNK,8.11,89.19,,8,32
2001141,2001,49,1,1,173,8,YES,0,173,7.65,61.22,,11,35
2001142,2001,48,1,1,173,13,YES,0,163,4.81,62.53,,8,82
2001143,2001,25,1,1,173,10,NO,9,167,8.18,81.82,5.37,5,94
2001152,2001,51,1,1,174,13,YES,0,150,4.14,53.76,,7,24
2001153,2001,236,1,1,174,8,YES,0,140,5.75,45.96,,9,131
2001160,2001,237,1,1,175,8,YES,0,151,5.98,47.85,,1,85
2001175,2001,214,1,2,176,7,YES,0,UNK,6.25,43.74,,6,166
2001181,2001,166,1,2,176,9,YES,0,UNK,7.69,69.22,,7,102
2001186,2001,215,1,2,176,8,YES,0,UNK,5.03,40.23,,12,110
2001191,2001,647,1,2,176,12,YES,0,UNK,7.89,94.73,,64,35
2001193,2001,238,1,1,176,8,YES,0,157,7.86,62.85,,0,64
2001195,2001,246,1,1,177,10,YES,0,152,7.21,72.05,,5,37
2001197,2001,196,1,2,177,12,YES,0,UNK,5.8,69.54,,38,98
2001198,2001,164,1,2,177,11,YES,0,UNK,4.47,49.18,,29,49
2001204,2001,223,1,2,177,9,YES,0,UNK,6.58,59.19,,2,41
2001211,2001,247,1,1,177,8,YES,0,137,4.34,34.7,,7,157
2001214,2001,189,1,2,177,8,YES,0,UNK,5.99,47.94,,27,60
2001215,2001,217,1,1,177,13,YES,0,169,6.79,88.24,,80,124
2001217,2001,245,1,1,178,8,YES,0,141,5.63,45.07,,5,67
2001219,2001,252,1,1,178,10,NO,8,153,7.49,74.89,4.73,70,147
2001220,2001,244,1,1,178,7,YES,0,149,5.7,39.89,,40,72
2001224,2001,249,1,1,178,9,NO,2,132,4.16,37.42,2.64,56,91
2001229,2001,250,1,1,179,9,YES,0,150,7.65,68.89,,11,59
2001230,2001,218,1,2,179,7,YES,0,UNK,6.55,45.85,,2,103
2001233,2001,251,1,1,179,12,YES,0,166,5.47,65.66,,2,48
2002003,2002,58,1,1,149,7,NO,4,148,6.55,45.87,4.19,3,9
2002016,2002,65,1,1,151,12,NO,10,151,5.51,66.16,3.71,35,74
2002034,2002,69,1,1,152,11,NO,11,168,7.25,79.75,4.8,21,105
2002043,2002,52,1,1,154,14,NO,7,145,5.34,74.76,2.91,24,50
2002044,2002,42,1,1,154,13,NO,12,148,5.19,67.53,3.44,8,91
2002048,2002,72,1,1,157,11,NO,4,153,5.75,63.27,3.4,17,64
2002050,2002,73,1,1,157,10,NO,7,139,5.66,56.62,3.76,17,49
2002060,2002,18,1,1,159,12,YES,0,160,7.33,87.98,,UNK,94
2002063,2002,84,1,1,159,12,NO,8,UNK,5.05,60.65,3.41,14,29
2002067,2002,68,1,1,160,7,YES,0,141,5.26,36.81,,17,1
2002069,2002,205,1,1,160,11,YES,0,156,5.53,60.84,,84,112
2002071,2002,44,1,1,160,11,NO,5,141,4.71,51.76,2.79,43,65
2002073,2002,43,1,1,160,9,NO,7,138,5.94,53.49,3.98,8,170
2002076,2002,53,1,1,160,11,NO,7,155,5.42,59.63,3.5,1,91
2002085,2002,59,1,1,160,9,NO,0,138,4.4,39.56,,21,68
2002088,2002,54,1,1,160,9,YES,0,142,5.43,48.87,,47,42
2002090,2002,85,1,1,160,9,NO,4,UNK,8.63,77.71,5.24,43,123
2002096,2002,86,1,1,161,8,NO,6,138,5.32,42.56,3.5,23,50
2002098,2002,81,1,1,161,12,NO,7,151,6.35,76.16,4.12,20,89
2002100,2002,82,1,1,161,10,YES,0,UNK,6.11,61.07,,31,91
2002102,2002,83,1,1,161,8,NO,6,141,5.07,35.51,3.07,4,144
2002105,2002,91,1,1,161,9,NO,4,136,5.05,45.41,3.34,39,80
2002106,2002,92,1,1,161,12,YES,0,164,5.99,71.86,,7,32
2002109,2002,88,1,1,161,9,YES,0,146,5.95,53.56,,56,64
2002114,2002,208,1,1,161,9,YES,0,144,5.92,53.24,,4,71
2002115,2002,66,1,1,161,11,NO,9,153,6.83,75.15,4.25,27,108
2002117,2002,89,1,1,161,9,YES,0,135,5.43,48.84,,9,95
2002119,2002,95,1,1,161,12,NO,11,166,7.63,91.52,5.33,9,113
2002124,2002,90,1,1,161,11,NO,8,150,4.97,54.62,3.44,8,82
2002129,2002,97,1,1,161,11,YES,0,161,6.79,74.69,,13,25
2002130,2002,94,1,1,161,8,NO,6,145,5.17,41.34,3.65,45,109
2002133,2002,96,1,1,162,8,NO,8,142,6.49,51.95,3.91,28,109
2002137,2002,99,1,1,162,10,NO,5,148,5.2,51.96,3.38,9,82
2002138,2002,100,1,1,162,6,YES,0,138,5.63,33.75,,20,41
2002139,2002,101,1,1,162,10,NO,7,138,5.14,51.38,3.36,24,161
2002141,2002,76,1,1,162,9,YES,0,135,4.5,40.47,,9,108
2002142,2002,77,1,1,162,10,NO,5,141,5.04,50.35,3.48,11,140
2002144,2002,79,1,1,162,8,YES,0,152,5.58,44.62,,29,98
2002148,2002,106,1,1,162,11,NO,7,146,5.56,61.19,3.24,14,10
2002149,2002,105,1,1,162,13,NO,9,142,4.71,61.27,2.98,4,89
2002150,2002,107,1,1,162,10,YES,0,152,5,49.95,,9,45
2002151,2002,116,1,1,162,11,NO,7,141,3.83,42.14,2.44,25,148
2002152,2002,117,1,1,162,10,YES,0,145,5.12,51.17,,4,39
2002153,2002,108,1,1,162,10,YES,0,150,4.53,45.26,,6,62
2002155,2002,118,1,1,162,10,NO,3,135,4.72,47.17,3.31,12,76
2002163,2002,121,1,1,163,9,YES,0,142,6.31,56.81,,15,102
2002164,2002,122,1,1,164,7,YES,0,UNK,5.31,37.15,,13,4
2002170,2002,119,1,1,166,8,YES,0,134,5.16,41.27,,77,79
2002171,2002,126,1,1,167,13,YES,0,149,4.95,64.32,,12,44
2002176,2002,123,1,1,168,6,YES,0,141,3.87,23.22,,26,47
2002178,2002,124,1,1,168,10,YES,0,135,3.52,35.21,,11,46
2002179,2002,125,1,1,168,12,YES,0,159,7.1,85.14,,0,63
2002180,2002,128,1,1,168,12,YES,0,150,5.43,65.14,,2,90
2002182,2002,129,1,1,169,9,YES,0,144,4.2,37.82,,11,5
2002183,2002,130,1,1,169,12,YES,0,143,4.22,50.67,,8,50
2002187,2002,75,1,1,169,8,NO,2,177,8.21,65.68,5.01,56,57
2002188,2002,109,1,1,169,12,YES,0,160,7.35,88.16,,16,70
2002190,2002,110,1,1,170,8,YES,0,142,5.86,46.84,,2,15
2002191,2002,112,1,1,170,13,YES,0,160,6.07,78.87,,14,131
2002194,2002,436,1,1,170,8,YES,0,136,4.9,39.16,,9,61
2002200,2002,102,1,1,171,3,YES,0,145,4.52,13.55,,7,119
2002204,2002,65,1,2,171,11,YES,0,151,5.59,61.52,,6,94
2002206,2002,103,1,1,171,7,YES,0,135,5.21,36.48,,43,55
2002207,2002,160,1,1,171,13,NO,9,155,7.33,95.24,4.92,14,147
2002213,2002,114,1,1,171,11,NO,7,163,8.06,88.62,5.3,14,29
2002215,2002,45,1,1,171,15,YES,0,157,7.02,105.29,,46,116
2002216,2002,136,1,1,172,9,NO,8,142,5.24,47.19,3.36,27,153
2002221,2002,471,1,1,172,14,YES,0,165,6.35,88.87,,9,1
2002222,2002,115,1,1,172,11,NO,7,134,3.89,42.78,2.5,7,115
2002226,2002,72,1,2,172,13,NO,9,154,5.44,70.73,3.79,10,63
2002228,2002,590,1,1,173,9,NO,9,163,7.41,66.73,4.93,59,35
2002230,2002,438,1,1,173,15,YES,0,169,7.05,105.72,,83,148
2002233,2002,439,1,1,173,11,NO,7,145,4.79,52.65,3.28,11,73
2002234,2002,120,1,1,173,14,NO,12,161,5.88,82.25,4.31,22,126
2002244,2002,52,1,2,174,12,NO,9,145,5.6,67.15,3.64,14,74
2002245,2002,457,1,1,174,15,NO,13,180,6.71,100.62,4.66,11,74
2002246,2002,68,1,2,174,10,NO,2,142,4.6,45.99,2.99,1,101
2002247,2002,458,1,1,174,4,YES,0,140,3.62,14.48,,8,53
2002253,2002,466,1,1,174,10,NO,6,141,3.86,38.63,2.59,10,131
2002254,2002,459,1,1,174,9,NO,5,136,4.42,39.82,2.62,6,34
2002257,2002,463,1,1,174,11,NO,11,UNK,5.75,63.23,4.07,31,75
2002260,2002,473,1,1,174,11,YES,0,145,4.83,53.12,,5,71
2002263,2002,474,1,1,174,10,YES,0,167,4.99,49.88,,1,90
2002264,2002,460,1,1,174,8,NO,1,132,4.29,34.28,2.29,23,59
2002265,2002,44,1,2,174,10,NO,1,142,4.01,40.08,2.41,72,148
2002266,2002,475,1,1,174,13,NO,6,158,4.57,50.32,3.24,41,70
2002267,2002,53,1,2,174,11,NO,7,155,4.93,54.25,3.25,6,114
2002268,2002,18,1,2,174,11,NO,3,160,6.36,69.93,4.8,78,72
2002277,2002,59,1,2,175,9,NO,4,138,4.61,41.49,2.42,14,37
2002281,2002,43,1,2,175,11,NO,6,138,5.39,59.3,3.43,7,160
2002283,2002,208,1,2,175,11,YES,0,145,5.45,60,,9,47
2002284,2002,54,1,2,175,7,NO,5,143,5.35,37.43,3.6,32,76
2002301,2002,205,1,2,176,14,YES,0,156,4.82,67.41,,1,167
2002302,2002,95,1,2,176,14,NO,11,167,6.5,91.02,4.41,30,140
2002308,2002,84,1,2,176,9,NO,3,151,5,45.03,3.2,1,60
2002309,2002,468,1,1,176,9,NO,5,150,5.31,47.78,3.1,30,151
2002316,2002,469,1,1,176,11,NO,8,146,5.21,57.27,3.25,9,33
2002322,2002,451,1,1,177,9,NO,3,143,4.3,38.72,2.47,13,41
2002324,2002,90,1,2,177,15,NO,8,151,4.83,72.38,3.39,26,70
2002325,2002,452,1,1,177,12,NO,8,145,4.7,56.36,3.08,14,22
2002326,2002,179,1,1,177,12,YES,0,171,7.05,84.62,,12,158
2002327,2002,454,1,1,177,10,YES,0,143,4.94,49.41,,12,71
2002328,2002,91,1,2,177,10,NO,6,136,5.02,50.18,3.16,13,37
2002330,2002,86,1,2,177,10,YES,0,139,4.83,48.28,,70,148
2002334,2002,484,1,1,177,9,YES,0,153,6.22,55.95,,9,2
2002338,2002,96,1,2,177,9,NO,0,143,6.22,56.01,,3,189
2002339,2002,470,1,1,177,7,YES,0,141,4.7,32.91,,5,76
2002344,2002,88,1,2,178,10,NO,7,148,5.96,59.62,3.89,55,115
2002346,2002,83,1,2,178,8,NO,4,140,5.83,46.66,3.7,5,57
2002349,2002,485,1,1,178,9,YES,0,146,4.94,44.43,,53,122
2002350,2002,479,1,1,178,15,YES,0,164,5.26,78.9,,41,85
2002351,2002,119,1,2,179,7,NO,7,134,4.73,33.1,3.14,35,28
2002353,2002,94,1,2,179,10,NO,8,145,5.17,51.66,3.58,12,78
2002358,2002,578,1,1,180,12,NO,6,171,6.49,77.87,4.11,26,88
2002359,2002,480,1,1,180,10,YES,0,153,4.86,48.63,,13,26
2002360,2002,121,1,2,180,8,YES,0,143,6.46,51.71,,4,36
2002363,2002,595,1,1,181,10,NO,10,162,5.86,58.56,3.68,18,7
2002366,2002,109,1,2,181,11,YES,0,161,6.34,69.73,,0,53
2002369,2002,481,1,1,181,11,YES,0,152,5.32,58.49,,2,19
2002374,2002,490,1,1,181,10,YES,0,164,5.96,59.55,,6,160
2002377,2002,491,1,1,182,9,YES,0,135,4.02,36.18,,11,43
2003016,2003,509,1,1,155,9,NO,2,UNK,8.21,73.91,5.96,33,106
2003026,2003,514,1,1,156,13,NO,3,153,4.33,56.3,3.29,37,33
2003031,2003,511,1,1,157,14,NO,3,167,6.57,91.96,4.13,48,94
2003037,2003,596,1,1,158,13,NO,8,152,4.3,55.95,2.96,16,84
2003039,2003,512,1,1,158,8,NO,2,147,5.41,43.3,3.5,UNK,7
2003047,2003,464,1,1,158,14,YES,0,163,6.4,89.53,,3,30
2003061,2003,513,1,1,159,8,YES,1,141,4.62,36.93,2.62,14,44
2003064,2003,516,1,1,160,12,NO,1,142,4.46,53.46,2.39,21,106
2003084,2003,616,1,1,160,UNK,YES,0,137,UNK,UNK,,1,44
2003085,2003,517,1,1,160,7,NO,5,145,6.92,48.45,4.71,5,84
2003088,2003,518,1,1,160,9,YES,1,147,4.77,42.97,3.07,13,181
2003095,2003,503,1,1,161,UNK,YES,0,157,UNK,UNK,,9,137
2003103,2003,504,1,1,161,17,YES,6,151,5.05,80.82,3.33,25,108
2003107,2003,496,1,1,161,UNK,YES,0,168,UNK,UNK,,11,33
2003109,2003,506,1,1,161,UNK,YES,0,143,UNK,UNK,,24,53
2003110,2003,391,1,1,161,15,NO,7,168,6.9,103.44,4.89,78,187
2003122,2003,389,1,1,163,11,NO,2,144,4.5,49.52,2.92,6,29
2003126,2003,390,1,1,163,UNK,YES,0,157,UNK,UNK,,6,15
2003130,2003,398,1,1,163,9,YES,1,144,4.96,44.66,2.68,13,123
