ring,year,age,AFR,lifespan,laying_date,clutch_size,brood_size_hatching,brood_size_fledging,sex,LO,colony
Frontiers_000206,2007,4,2,5,16.0,1.0,0.0,,F,0,SK
Frontiers_000206,2005,2,2,5,40.0,2.0,0.0,0.0,F,0,SK
Frontiers_000206,2008,5,2,5,20.0,3.0,0.0,0.0,F,1,SK
Frontiers_000206,2006,3,2,5,26.0,3.0,2.0,,F,0,SK
Frontiers_000380,2005,2,2,2,52.0,2.0,0.0,0.0,M,1,BT
Frontiers_000508,2007,4,3,16,11.0,3.0,0.0,0.0,M,0,BT
Frontiers_000508,2013,10,3,16,19.0,3.0,2.0,2.0,M,0,BT
Frontiers_000508,2019,16,3,16,26.0,3.0,3.0,3.0,M,1,BT
Frontiers_000508,2018,15,3,16,9.0,3.0,2.0,2.0,M,0,BT
Frontiers_000508,2011,8,3,16,2.0,3.0,2.0,2.0,M,0,BT
Frontiers_000508,2012,9,3,16,17.0,2.0,1.0,1.0,M,0,BT
Frontiers_000508,2014,11,3,16,14.0,3.0,3.0,3.0,M,0,BT
Frontiers_000508,2009,6,3,16,12.0,4.0,0.0,0.0,M,0,BT
Frontiers_000508,2017,14,3,16,22.0,3.0,0.0,0.0,M,0,BT
Frontiers_000508,2008,5,3,16,22.0,3.0,3.0,3.0,M,0,BT
Frontiers_000508,2010,7,3,16,15.0,3.0,2.0,2.0,M,0,BT
Frontiers_000508,2006,3,3,16,26.0,3.0,2.0,2.0,M,0,BT
Frontiers_000275,2008,5,2,5,34.0,2.0,0.0,0.0,F,1,BT
Frontiers_000275,2005,2,2,5,51.0,2.0,0.0,0.0,F,0,BT
Frontiers_000275,2006,3,2,5,44.0,2.0,0.0,0.0,F,0,BT
Frontiers_000224,2007,4,3,5,8.0,3.0,3.0,1.0,M,0,BT
Frontiers_000224,2008,5,3,5,16.0,3.0,3.0,2.0,M,1,BT
Frontiers_000224,2006,3,3,5,24.0,3.0,3.0,3.0,M,0,BT
Frontiers_000350,2015,12,3,13,18.0,3.0,2.0,2.0,F,0,BT
Frontiers_000350,2013,10,3,13,19.0,3.0,3.0,2.0,F,0,BT
Frontiers_000350,2010,7,3,13,24.0,3.0,3.0,2.0,F,0,BT
Frontiers_000350,2012,9,3,13,26.0,3.0,3.0,0.0,F,0,BT
Frontiers_000350,2009,6,3,13,11.0,3.0,3.0,3.0,F,0,BT
Frontiers_000350,2007,4,3,13,8.0,3.0,3.0,1.0,F,0,BT
Frontiers_000350,2008,5,3,13,16.0,3.0,3.0,2.0,F,0,BT
Frontiers_000350,2016,13,3,13,26.0,3.0,2.0,2.0,F,1,BT
Frontiers_000350,2014,11,3,13,14.0,3.0,3.0,3.0,F,0,BT
Frontiers_000350,2006,3,3,13,24.0,3.0,3.0,3.0,F,0,BT
Frontiers_000350,2011,8,3,13,1.0,3.0,3.0,3.0,F,0,BT
Frontiers_000357,2005,2,2,3,52.0,2.0,0.0,0.0,F,0,BT
Frontiers_000357,2006,3,2,3,24.0,2.0,2.0,2.0,F,1,BT
Frontiers_000039,2006,3,3,3,32.0,3.0,2.0,2.0,F,1,BT
Frontiers_000511,2005,2,2,13,47.0,3.0,0.0,0.0,M,0,BT
Frontiers_000511,2009,6,2,13,13.0,3.0,2.0,2.0,M,0,BT
Frontiers_000511,2012,9,2,13,28.0,1.0,0.0,0.0,M,0,BT
Frontiers_000511,2008,5,2,13,20.0,3.0,3.0,3.0,M,0,BT
Frontiers_000511,2015,12,2,13,18.0,3.0,3.0,3.0,M,0,BT
Frontiers_000511,2014,11,2,13,25.0,3.0,1.0,0.0,M,0,BT
Frontiers_000511,2013,10,2,13,44.0,2.0,2.0,2.0,M,0,BT
Frontiers_000511,2016,13,2,13,18.0,3.0,3.0,3.0,M,1,BT
Frontiers_000511,2007,4,2,13,16.0,3.0,3.0,0.0,M,0,BT
Frontiers_000511,2006,3,2,13,26.0,3.0,3.0,3.0,M,0,BT
Frontiers_000511,2011,8,2,13,4.0,3.0,3.0,3.0,M,0,BT
Frontiers_000190,2007,4,3,4,13.0,3.0,3.0,0.0,F,1,BT
Frontiers_000190,2006,3,3,4,28.0,3.0,3.0,3.0,F,0,BT
Frontiers_000117,2009,6,2,9,49.0,2.0,2.0,0.0,M,0,BT
Frontiers_000117,2008,5,2,9,22.0,3.0,3.0,3.0,M,0,BT
Frontiers_000117,2005,2,2,9,32.0,3.0,3.0,1.0,M,0,BT
Frontiers_000117,2012,9,2,9,15.0,3.0,3.0,0.0,M,1,BT
Frontiers_000117,2011,8,2,9,4.0,3.0,3.0,3.0,M,0,BT
Frontiers_000117,2010,7,2,9,28.0,2.0,2.0,2.0,M,0,BT
Frontiers_000117,2007,4,2,9,15.0,3.0,3.0,2.0,M,0,BT
Frontiers_000117,2006,3,2,9,24.0,3.0,3.0,2.0,M,0,BT
Frontiers_000098,2008,5,3,5,20.0,3.0,3.0,3.0,M,1,BT
Frontiers_000098,2006,3,3,5,30.0,2.0,3.0,3.0,M,0,BT
Frontiers_000242,2008,5,4,5,20.0,3.0,3.0,3.0,M,1,BT
Frontiers_000242,2007,4,4,5,27.0,3.0,0.0,0.0,M,0,BT
Frontiers_000452,2002,4,4,7,,,,2.0,M,0,SK
Frontiers_000452,2005,7,4,7,28.0,3.0,3.0,3.0,M,1,SK
Frontiers_000452,2004,6,4,7,32.0,2.0,,1.0,M,0,SK
Frontiers_000452,2003,5,4,7,12.0,3.0,3.0,3.0,M,0,SK
Frontiers_000145,2001,3,3,5,28.0,3.0,3.0,3.0,M,0,SK
Frontiers_000145,2003,5,3,5,39.0,2.0,0.0,0.0,M,1,SK
Frontiers_000145,2002,4,3,5,21.0,3.0,1.0,1.0,M,0,SK
Frontiers_000543,2001,3,3,3,20.0,3.0,3.0,3.0,F,1,SK
Frontiers_000199,2003,4,3,7,36.0,1.0,1.0,1.0,F,0,SK
Frontiers_000199,2002,3,3,7,38.0,2.0,2.0,1.0,F,0,SK
Frontiers_000199,2006,7,3,7,24.0,3.0,3.0,3.0,F,1,SK
Frontiers_000199,2005,6,3,7,28.0,2.0,2.0,2.0,F,0,SK
Frontiers_000199,2004,5,3,7,26.0,3.0,2.0,2.0,F,0,SK
Frontiers_000119,2008,9,3,9,20.0,3.0,3.0,3.0,M,1,SK
Frontiers_000119,2003,4,3,9,17.0,2.0,0.0,0.0,M,0,SK
Frontiers_000119,2005,6,3,9,32.0,3.0,2.0,2.0,M,0,SK
Frontiers_000119,2002,3,3,9,42.0,3.0,1.0,1.0,M,0,SK
Frontiers_000119,2004,5,3,9,26.0,3.0,2.0,,M,0,SK
Frontiers_000094,2002,3,3,4,21.0,3.0,1.0,1.0,F,0,SK
Frontiers_000094,2003,4,3,4,39.0,2.0,0.0,0.0,F,1,SK
Frontiers_000194,2005,6,3,7,24.0,2.0,2.0,0.0,M,0,BT
Frontiers_000194,2004,5,3,7,21.0,3.0,3.0,3.0,M,0,BT
Frontiers_000194,2006,7,3,7,24.0,3.0,1.0,2.0,M,1,BT
Frontiers_000194,2002,3,3,7,21.0,3.0,2.0,1.0,M,0,BT
Frontiers_000329,2002,3,3,3,28.0,3.0,3.0,2.0,F,1,SK
Frontiers_000346,2005,6,3,15,30.0,3.0,3.0,0.0,M,0,SK
Frontiers_000346,2010,11,3,15,29.0,3.0,3.0,3.0,M,0,SK
Frontiers_000346,2009,10,3,15,15.0,3.0,3.0,3.0,M,0,SK
Frontiers_000346,2007,8,3,15,26.0,2.0,2.0,0.0,M,0,SK
Frontiers_000346,2006,7,3,15,30.0,3.0,3.0,,M,0,SK
Frontiers_000346,2008,9,3,15,22.0,3.0,3.0,3.0,M,0,SK
Frontiers_000346,2002,3,3,15,38.0,2.0,2.0,1.0,M,0,SK
Frontiers_000346,2004,5,3,15,20.0,3.0,0.0,0.0,M,0,SK
Frontiers_000346,2003,4,3,15,31.0,3.0,3.0,3.0,M,0,SK
Frontiers_000346,2014,15,3,15,38.0,2.0,1.0,1.0,M,1,SK
Frontiers_000395,2005,6,5,8,26.0,3.0,3.0,,M,0,SK
Frontiers_000395,2006,7,5,8,28.0,,0.0,0.0,M,0,SK
Frontiers_000395,2007,8,5,8,14.0,,0.0,,M,1,SK
Frontiers_000395,2004,5,5,8,19.0,3.0,3.0,,M,0,SK
Frontiers_000316,2005,6,4,8,27.0,3.0,2.0,2.0,M,0,SK
Frontiers_000316,2004,5,4,8,21.0,3.0,1.0,1.0,M,0,SK
Frontiers_000316,2006,7,4,8,22.0,3.0,3.0,,M,0,SK
Frontiers_000316,2003,4,4,8,17.0,2.0,2.0,,M,0,SK
Frontiers_000316,2007,8,4,8,16.0,1.0,1.0,0.0,M,1,SK
Frontiers_000036,2003,4,3,4,14.0,2.0,1.0,1.0,F,1,SK
Frontiers_000036,2002,3,3,4,28.0,2.0,2.0,2.0,F,0,SK
Frontiers_000426,2003,4,2,9,14.0,3.0,3.0,,F,0,SK
Frontiers_000426,2002,3,2,9,24.0,2.0,2.0,2.0,F,0,SK
Frontiers_000426,2001,2,2,9,30.0,2.0,2.0,2.0,F,0,SK
Frontiers_000426,2005,6,2,9,26.0,3.0,3.0,3.0,F,0,SK
Frontiers_000426,2004,5,2,9,22.0,2.0,2.0,,F,0,SK
Frontiers_000426,2007,8,2,9,11.0,3.0,3.0,3.0,F,0,SK
Frontiers_000426,2006,7,2,9,24.0,3.0,3.0,3.0,F,0,SK
Frontiers_000378,2003,4,4,6,19.0,3.0,2.0,2.0,F,0,BT
Frontiers_000378,2004,5,4,6,24.0,3.0,2.0,2.0,F,0,BT
Frontiers_000378,2005,6,4,6,26.0,3.0,3.0,2.0,F,1,BT
Frontiers_000259,2003,2,2,2,49.0,2.0,2.0,2.0,F,1,SK
Frontiers_000372,2010,9,3,10,26.0,3.0,2.0,2.0,F,0,SK
Frontiers_000372,2004,3,3,10,31.0,2.0,2.0,,F,0,SK
Frontiers_000372,2005,4,3,10,32.0,3.0,3.0,3.0,F,0,SK
Frontiers_000372,2011,10,3,10,9.0,3.0,0.0,0.0,F,1,SK
Frontiers_000052,2008,7,2,8,20.0,3.0,0.0,0.0,M,0,SK
Frontiers_000052,2003,2,2,8,42.0,2.0,0.0,0.0,M,0,SK
Frontiers_000052,2004,3,2,8,31.0,1.0,0.0,0.0,M,0,SK
Frontiers_000052,2006,5,2,8,44.0,3.0,2.0,,M,0,SK
Frontiers_000052,2007,6,2,8,16.0,1.0,0.0,,M,0,SK
Frontiers_000250,2013,12,4,12,20.0,3.0,3.0,2.0,F,1,SK
Frontiers_000250,2007,6,4,12,28.0,2.0,0.0,0.0,F,0,SK
Frontiers_000250,2008,7,4,12,19.0,3.0,1.0,1.0,F,0,SK
Frontiers_000250,2011,10,4,12,6.0,3.0,3.0,3.0,F,0,SK
Frontiers_000250,2005,4,4,12,33.0,3.0,3.0,3.0,F,0,SK
Frontiers_000250,2012,11,4,12,22.0,3.0,3.0,3.0,F,0,SK
Frontiers_000250,2009,8,4,12,10.0,3.0,0.0,0.0,F,0,SK
Frontiers_000250,2006,5,4,12,26.0,3.0,3.0,3.0,F,0,SK
Frontiers_000041,2006,5,3,11,22.0,3.0,0.0,,F,0,SK
Frontiers_000041,2012,11,3,11,15.0,3.0,2.0,2.0,F,1,SK
Frontiers_000041,2004,3,3,11,20.0,3.0,2.0,,F,0,SK
Frontiers_000041,2005,4,3,11,25.0,2.0,2.0,0.0,F,0,SK
Frontiers_000041,2009,8,3,11,12.0,3.0,2.0,2.0,F,0,SK
Frontiers_000041,2008,7,3,11,18.0,3.0,3.0,3.0,F,0,SK
Frontiers_000041,2010,9,3,11,16.0,2.0,2.0,1.0,F,0,SK
Frontiers_000371,2004,3,2,3,23.0,3.0,0.0,0.0,M,1,SK
Frontiers_000371,2003,2,2,3,47.0,2.0,2.0,2.0,M,0,SK
Frontiers_000414,2006,5,3,7,32.0,1.0,1.0,1.0,F,0,SK
Frontiers_000414,2005,4,3,7,33.0,2.0,2.0,2.0,F,0,SK
Frontiers_000414,2004,3,3,7,36.0,1.0,0.0,0.0,F,0,SK
Frontiers_000209,2005,4,3,5,31.0,3.0,3.0,2.0,F,0,SK
Frontiers_000209,2004,3,3,5,45.0,2.0,2.0,1.0,F,0,SK
Frontiers_000209,2006,5,3,5,27.0,3.0,3.0,,F,1,SK
Frontiers_000370,2006,5,3,7,27.0,3.0,3.0,,M,0,SK
Frontiers_000370,2008,7,3,7,28.0,3.0,0.0,0.0,M,1,SK
Frontiers_000370,2005,4,3,7,31.0,3.0,3.0,2.0,M,0,SK
Frontiers_000370,2007,6,3,7,28.0,2.0,0.0,0.0,M,0,SK
Frontiers_000370,2004,3,3,7,45.0,2.0,2.0,1.0,M,0,SK
Frontiers_000040,2005,4,3,8,28.0,3.0,0.0,0.0,F,0,SK
Frontiers_000040,2004,3,3,8,32.0,2.0,2.0,,F,0,SK
Frontiers_000040,2009,8,3,8,9.0,3.0,3.0,3.0,F,1,SK
Frontiers_000040,2006,5,3,8,20.0,3.0,3.0,,F,0,SK
Frontiers_000040,2008,7,3,8,39.0,2.0,0.0,0.0,F,0,SK
Frontiers_000480,2004,3,3,4,26.0,3.0,2.0,,F,0,SK
Frontiers_000480,2005,4,3,4,29.0,3.0,3.0,2.0,F,1,SK
Frontiers_000273,2003,2,2,3,15.0,3.0,2.0,2.0,F,0,SK
Frontiers_000273,2004,3,2,3,19.0,3.0,3.0,,F,1,SK
Frontiers_000157,2005,4,3,7,27.0,3.0,3.0,3.0,M,0,SK
Frontiers_000157,2004,3,3,7,28.0,3.0,3.0,3.0,M,0,SK
Frontiers_000157,2006,5,3,7,33.0,2.0,2.0,,M,0,SK
Frontiers_000157,2008,7,3,7,26.0,3.0,3.0,2.0,M,1,SK
Frontiers_000157,2007,6,3,7,18.0,1.0,0.0,0.0,M,0,SK
Frontiers_000356,2008,7,3,7,18.0,3.0,3.0,3.0,M,1,SK
Frontiers_000356,2006,5,3,7,24.0,2.0,1.0,1.0,M,0,SK
Frontiers_000356,2004,3,3,7,23.0,2.0,2.0,,M,0,SK
Frontiers_000356,2005,4,3,7,27.0,3.0,3.0,1.0,M,0,SK
Frontiers_000018,2004,3,2,3,29.0,2.0,2.0,2.0,F,1,SK
Frontiers_000018,2003,2,2,3,,,,1.0,F,0,SK
Frontiers_000436,2004,3,3,3,32.0,2.0,2.0,,M,1,SK
Frontiers_000430,2002,4,3,4,21.0,3.0,3.0,2.0,F,1,SK
Frontiers_000430,2001,3,3,4,20.0,1.0,0.0,0.0,F,0,SK
Frontiers_000284,2002,3,3,12,23.0,3.0,3.0,2.0,M,0,BT
Frontiers_000284,2005,6,3,12,23.0,2.0,1.0,0.0,M,0,BT
Frontiers_000284,2009,10,3,12,11.0,3.0,3.0,3.0,M,0,BT
Frontiers_000284,2003,4,3,12,23.0,1.0,0.0,0.0,M,0,BT
Frontiers_000284,2006,7,3,12,22.0,3.0,2.0,2.0,M,0,BT
Frontiers_000284,2007,8,3,12,7.0,2.0,2.0,2.0,M,0,BT
Frontiers_000284,2004,5,3,12,23.0,3.0,3.0,2.0,M,0,BT
Frontiers_000284,2010,11,3,12,22.0,3.0,2.0,2.0,M,0,BT
Frontiers_000284,2011,12,3,12,9.0,2.0,1.0,1.0,M,1,BT
Frontiers_000284,2008,9,3,12,18.0,3.0,2.0,2.0,M,0,BT
Frontiers_000521,2007,11,4,12,6.0,3.0,3.0,3.0,M,0,BT
Frontiers_000521,2003,7,4,12,14.0,3.0,3.0,3.0,M,0,BT
Frontiers_000521,2006,10,4,12,20.0,3.0,3.0,2.0,M,0,BT
Frontiers_000521,2000,4,4,12,8.0,3.0,3.0,,M,0,BT
Frontiers_000521,2001,5,4,12,20.0,3.0,3.0,,M,0,BT
Frontiers_000521,2004,8,4,12,17.0,3.0,3.0,2.0,M,0,BT
Frontiers_000521,2005,9,4,12,24.0,3.0,2.0,1.0,M,0,BT
Frontiers_000521,2002,6,4,12,24.0,3.0,3.0,3.0,M,0,BT
Frontiers_000521,2008,12,4,12,18.0,3.0,2.0,2.0,M,1,BT
Frontiers_000409,2001,4,2,4,22.0,3.0,2.0,,F,1,BT
Frontiers_000409,2000,3,2,4,16.0,3.0,3.0,,F,0,BT
Frontiers_000409,1999,2,2,4,32.0,3.0,2.0,0.0,F,0,BT
Frontiers_000163,2004,7,4,7,22.0,3.0,3.0,3.0,M,1,BT
Frontiers_000163,2003,6,4,7,19.0,3.0,2.0,2.0,M,0,BT
Frontiers_000163,2001,4,4,7,30.0,2.0,0.0,0.0,M,0,BT
Frontiers_000163,2002,5,4,7,24.0,2.0,2.0,2.0,M,0,BT
Frontiers_000307,2004,7,5,10,17.0,3.0,3.0,2.0,F,0,BT
Frontiers_000307,2005,8,5,10,24.0,3.0,2.0,1.0,F,0,BT
Frontiers_000307,2002,5,5,10,20.0,3.0,3.0,0.0,F,0,BT
Frontiers_000307,2007,10,5,10,6.0,3.0,3.0,3.0,F,1,BT
Frontiers_000307,2003,6,5,10,10.0,3.0,3.0,2.0,F,0,BT
Frontiers_000307,2006,9,5,10,20.0,3.0,3.0,2.0,F,0,BT
Frontiers_000132,2001,4,3,7,20.0,3.0,3.0,,M,0,BT
Frontiers_000132,2002,5,3,7,19.0,3.0,3.0,3.0,M,0,BT
Frontiers_000132,2003,6,3,7,14.0,3.0,3.0,3.0,M,0,BT
Frontiers_000132,2004,7,3,7,17.0,3.0,3.0,0.0,M,1,BT
Frontiers_000132,2000,3,3,7,12.0,3.0,0.0,0.0,M,0,BT
Frontiers_000354,2005,8,5,9,26.0,3.0,2.0,2.0,M,0,SK
Frontiers_000354,2006,9,5,9,22.0,3.0,3.0,3.0,M,1,SK
Frontiers_000354,2004,7,5,9,21.0,3.0,2.0,2.0,M,0,SK
Frontiers_000354,2003,6,5,9,15.0,1.0,1.0,1.0,M,0,SK
Frontiers_000354,2002,5,5,9,19.0,3.0,3.0,3.0,M,0,SK
Frontiers_000236,2003,6,5,6,10.0,3.0,3.0,,F,1,SK
Frontiers_000236,2002,5,5,6,21.0,3.0,3.0,3.0,F,0,SK
Frontiers_000460,2000,3,3,6,16.0,3.0,3.0,,M,0,BT
Frontiers_000460,2001,4,3,6,26.0,3.0,3.0,,M,0,BT
Frontiers_000460,2003,6,3,6,10.0,3.0,3.0,3.0,M,1,BT
Frontiers_000460,2002,5,3,6,19.0,3.0,2.0,2.0,M,0,BT
Frontiers_000280,2002,5,5,6,23.0,4.0,,2.0,F,0,SK
Frontiers_000280,2003,6,5,6,16.0,3.0,2.0,1.0,F,1,SK
Frontiers_000352,2002,5,5,6,38.0,3.0,3.0,2.0,F,0,SK
Frontiers_000352,2003,6,5,6,15.0,3.0,3.0,,F,1,SK
Frontiers_000237,2002,5,5,5,24.0,3.0,3.0,2.0,F,1,SK
Frontiers_000020,2002,4,4,5,26.0,3.0,3.0,3.0,F,0,SK
Frontiers_000181,2001,3,3,4,28.0,3.0,3.0,2.0,M,0,SK
Frontiers_000181,2002,4,3,4,19.0,3.0,0.0,0.0,M,1,SK
Frontiers_000267,2001,3,3,5,28.0,3.0,3.0,3.0,F,0,SK
Frontiers_000267,2003,5,3,5,16.0,3.0,3.0,,F,1,SK
Frontiers_000267,2002,4,3,5,23.0,3.0,3.0,2.0,F,0,SK
Frontiers_000144,2003,5,5,5,32.0,2.0,0.0,0.0,F,1,SK
Frontiers_000142,2006,8,3,14,43.0,2.0,2.0,,M,0,SK
Frontiers_000142,2011,13,3,14,6.0,3.0,3.0,3.0,M,0,SK
Frontiers_000142,2001,3,3,14,30.0,3.0,0.0,0.0,M,0,SK
Frontiers_000142,2008,10,3,14,16.0,3.0,3.0,3.0,M,0,SK
Frontiers_000142,2007,9,3,14,11.0,2.0,1.0,1.0,M,0,SK
Frontiers_000142,2010,12,3,14,30.0,3.0,3.0,3.0,M,0,SK
Frontiers_000142,2003,5,3,14,36.0,1.0,1.0,1.0,M,0,SK
Frontiers_000142,2009,11,3,14,10.0,3.0,0.0,0.0,M,0,SK
Frontiers_000142,2002,4,3,14,23.0,3.0,3.0,2.0,M,0,SK
Frontiers_000142,2012,14,3,14,20.0,3.0,3.0,2.0,M,1,SK
Frontiers_000170,2001,3,3,3,30.0,2.0,2.0,2.0,M,1,SK
Frontiers_000192,2003,5,4,7,15.0,3.0,2.0,2.0,M,0,SK
Frontiers_000192,2004,6,4,7,23.0,3.0,3.0,2.0,M,0,SK
Frontiers_000192,2002,4,4,7,26.0,3.0,3.0,3.0,M,0,SK
Frontiers_000192,2005,7,4,7,32.0,3.0,2.0,2.0,M,1,SK
Frontiers_000260,2006,8,2,9,26.0,2.0,2.0,,M,0,SK
Frontiers_000260,2000,2,2,9,18.0,1.0,,0.0,M,0,SK
Frontiers_000260,2001,3,2,9,28.0,2.0,0.0,0.0,M,0,SK
Frontiers_000260,2005,7,2,9,34.0,2.0,1.0,,M,0,SK
Frontiers_000260,2002,4,2,9,24.0,3.0,3.0,3.0,M,0,SK
Frontiers_000260,2007,9,2,9,16.0,3.0,1.0,0.0,M,1,SK
Frontiers_000260,2004,6,2,9,23.0,1.0,0.0,0.0,M,0,SK
Frontiers_000260,2003,5,2,9,11.0,3.0,2.0,,M,0,SK
Frontiers_000115,2006,8,3,8,24.0,3.0,3.0,,M,1,SK
Frontiers_000115,2005,7,3,8,32.0,3.0,2.0,1.0,M,0,SK
Frontiers_000115,2003,5,3,8,12.0,3.0,3.0,,M,0,SK
Frontiers_000115,2002,4,3,8,26.0,3.0,2.0,2.0,M,0,SK
Frontiers_000115,2004,6,3,8,23.0,3.0,3.0,2.0,M,0,SK
Frontiers_000115,2001,3,3,8,28.0,3.0,2.0,2.0,M,0,SK
Frontiers_000317,2001,3,3,3,30.0,3.0,3.0,3.0,M,1,SK
Frontiers_000439,2005,7,4,12,26.0,4.0,3.0,,F,0,SK
Frontiers_000439,2003,5,4,12,12.0,3.0,3.0,,F,0,SK
Frontiers_000439,2002,4,4,12,21.0,2.0,0.0,0.0,F,0,SK
Frontiers_000439,2004,6,4,12,17.0,3.0,3.0,2.0,F,0,SK
Frontiers_000439,2008,10,4,12,18.0,1.0,0.0,0.0,F,0,SK
Frontiers_000439,2009,11,4,12,16.0,1.0,0.0,0.0,F,0,SK
Frontiers_000439,2006,8,4,12,19.0,,0.0,0.0,F,0,SK
Frontiers_000449,2001,3,3,3,30.0,3.0,0.0,0.0,F,1,SK
Frontiers_000210,2002,4,3,5,51.0,2.0,0.0,0.0,F,0,SK
Frontiers_000210,2003,5,3,5,15.0,1.0,1.0,1.0,F,1,SK
Frontiers_000210,2001,3,3,5,34.0,2.0,1.0,1.0,F,0,SK
Frontiers_000024,2002,4,3,5,21.0,3.0,2.0,1.0,F,0,BT
Frontiers_000024,2003,5,3,5,16.0,1.0,0.0,0.0,F,1,BT
Frontiers_000024,2001,3,3,5,30.0,3.0,3.0,,F,0,BT
Frontiers_000389,2001,3,3,7,28.0,3.0,3.0,2.0,F,0,SK
Frontiers_000389,2002,4,3,7,19.0,3.0,0.0,0.0,F,0,SK
Frontiers_000389,2004,6,3,7,8.0,3.0,2.0,2.0,F,0,SK
Frontiers_000389,2003,5,3,7,12.0,3.0,3.0,,F,0,SK
Frontiers_000389,2005,7,3,7,19.0,3.0,3.0,1.0,F,1,SK
Frontiers_000498,2002,4,4,4,38.0,2.0,2.0,2.0,M,1,SK
Frontiers_000379,2001,3,3,3,28.0,1.0,0.0,0.0,F,1,SK
Frontiers_000195,2002,4,3,12,19.0,3.0,3.0,2.0,M,0,SK
Frontiers_000195,2010,12,3,12,49.0,2.0,2.0,2.0,M,1,SK
Frontiers_000195,2008,10,3,12,20.0,3.0,3.0,3.0,M,0,SK
Frontiers_000195,2006,8,3,12,22.0,3.0,3.0,3.0,M,0,SK
Frontiers_000195,2004,6,3,12,19.0,3.0,3.0,3.0,M,0,SK
Frontiers_000195,2003,5,3,12,10.0,3.0,3.0,,M,0,SK
Frontiers_000195,2005,7,3,12,26.0,3.0,3.0,2.0,M,0,SK
Frontiers_000195,2007,9,3,12,7.0,2.0,1.0,,M,0,SK
Frontiers_000195,2001,3,3,12,18.0,3.0,3.0,3.0,M,0,SK
Frontiers_000003,2004,6,3,11,23.0,3.0,3.0,2.0,F,0,SK
Frontiers_000003,2003,5,3,11,15.0,3.0,2.0,2.0,F,0,SK
Frontiers_000003,2005,7,3,11,32.0,3.0,2.0,2.0,F,0,SK
Frontiers_000003,2008,10,3,11,18.0,2.0,0.0,0.0,F,0,SK
Frontiers_000003,2002,4,3,11,26.0,3.0,3.0,3.0,F,0,SK
Frontiers_000003,2001,3,3,11,32.0,3.0,2.0,1.0,F,0,SK
Frontiers_000003,2009,11,3,11,16.0,3.0,3.0,2.0,F,1,SK
Frontiers_000003,2006,8,3,11,29.0,3.0,1.0,0.0,F,0,SK
Frontiers_000003,2007,9,3,11,16.0,3.0,1.0,0.0,F,0,SK
Frontiers_000331,2001,3,3,3,28.0,3.0,3.0,3.0,F,1,SK
Frontiers_000526,2005,7,4,18,34.0,3.0,3.0,0.0,M,0,SK
Frontiers_000526,2004,6,4,18,26.0,,0.0,0.0,M,0,SK
Frontiers_000526,2008,10,4,18,18.0,3.0,3.0,3.0,M,0,SK
Frontiers_000526,2010,12,4,18,16.0,2.0,2.0,1.0,M,0,SK
Frontiers_000526,2012,14,4,18,15.0,3.0,2.0,2.0,M,0,SK
Frontiers_000526,2007,9,4,18,16.0,3.0,2.0,,M,0,SK
Frontiers_000526,2011,13,4,18,3.0,3.0,0.0,0.0,M,0,SK
Frontiers_000526,2009,11,4,18,12.0,3.0,2.0,2.0,M,0,SK
Frontiers_000526,2002,4,4,18,24.0,3.0,3.0,2.0,M,0,SK
Frontiers_000526,2003,5,4,18,14.0,3.0,2.0,,M,0,SK
Frontiers_000526,2015,17,4,18,14.0,3.0,3.0,3.0,M,0,SK
Frontiers_000526,2006,8,4,18,29.0,3.0,3.0,,M,0,SK
Frontiers_000526,2016,18,4,18,14.0,3.0,3.0,3.0,M,1,SK
Frontiers_000526,2014,16,4,18,23.0,3.0,3.0,3.0,M,0,SK
Frontiers_000133,2004,6,4,6,,3.0,3.0,3.0,M,1,SK
Frontiers_000133,2003,5,4,6,,,,3.0,M,0,SK
Frontiers_000133,2002,4,4,6,,,,3.0,M,0,SK
Frontiers_000445,2001,3,3,13,26.0,2.0,2.0,2.0,M,0,SK
Frontiers_000445,2004,6,3,13,24.0,3.0,3.0,1.0,M,0,SK
Frontiers_000445,2007,9,3,13,5.0,3.0,3.0,,M,0,SK
Frontiers_000445,2008,10,3,13,18.0,3.0,3.0,3.0,M,0,SK
Frontiers_000445,2005,7,3,13,33.0,3.0,3.0,3.0,M,0,SK
Frontiers_000445,2006,8,3,13,26.0,3.0,3.0,3.0,M,0,SK
Frontiers_000445,2011,13,3,13,7.0,3.0,3.0,3.0,M,1,SK
Frontiers_000445,2010,12,3,13,21.0,3.0,3.0,2.0,M,0,SK
Frontiers_000445,2002,4,3,13,26.0,3.0,3.0,3.0,M,0,SK
Frontiers_000333,2004,6,4,6,22.0,3.0,3.0,3.0,M,1,SK
Frontiers_000333,2003,5,4,6,13.0,3.0,2.0,,M,0,SK
Frontiers_000333,2002,4,4,6,37.0,3.0,3.0,3.0,M,0,SK
Frontiers_000136,2002,4,3,5,21.0,3.0,3.0,3.0,M,0,SK
Frontiers_000136,2001,3,3,5,30.0,3.0,3.0,2.0,M,0,SK
Frontiers_000136,2003,5,3,5,36.0,3.0,0.0,0.0,M,1,SK
Frontiers_000270,2001,3,3,9,28.0,3.0,3.0,3.0,M,0,SK
Frontiers_000270,2002,4,3,9,23.0,3.0,3.0,2.0,M,0,SK
Frontiers_000270,2007,9,3,9,27.0,2.0,2.0,2.0,M,1,SK
Frontiers_000270,2006,8,3,9,24.0,3.0,0.0,0.0,M,0,SK
