Obs_num,Rep,F1_ID,F0_ID,Paternal_age,Paternal_sperm_age,Treatment,Sex,F1_Age,F2_Count,LS,Censored,Mean_age,Delta_age,ALR,Mean_age2,Age2
4037,R3,D3.R3.OO.7,R3.OO.7,O,O,OO,Female,32,7,52,1,25,7,46,625,1024
4289,R3,D3.R3.OO.7,R3.OO.7,O,O,OO,Female,46,0,52,1,25,21,46,625,2116
3425,R4,D3.R4.OY.1,R4.OY.1,O,Y,OY,Female,4,64,52,1,25,-21,46,625,16
3852,R4,D3.R4.OY.1,R4.OY.1,O,Y,OY,Female,18,58,52,1,25,-7,46,625,324
4239,R4,D3.R4.OY.1,R4.OY.1,O,Y,OY,Female,32,0,52,1,25,7,46,625,1024
4403,R4,D3.R4.OY.1,R4.OY.1,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
3137,R3,D1.R3.OO.2,R3.OO.2,O,O,OO,Female,4,48,53,1,25,-21,46,625,16
3634,R3,D1.R3.OO.2,R3.OO.2,O,O,OO,Female,18,37,53,1,25,-7,46,625,324
4055,R3,D1.R3.OO.2,R3.OO.2,O,O,OO,Female,32,0,53,1,25,7,46,625,1024
4284,R3,D1.R3.OO.2,R3.OO.2,O,O,OO,Female,46,0,53,1,25,21,46,625,2116
36,R1,D1.R1.YO.12,R1.YO.12,Y,O,YO,Female,4,54,54,1,25,-21,46,625,16
1086,R1,D1.R1.YO.12,R1.YO.12,Y,O,YO,Female,18,45,54,1,25,-7,46,625,324
1845,R1,D1.R1.YO.12,R1.YO.12,Y,O,YO,Female,32,35,54,1,25,7,46,625,1024
2351,R1,D1.R1.YO.12,R1.YO.12,Y,O,YO,Female,46,0,54,1,25,21,46,625,2116
479,R2,D1.R2.OO.44,R2.OO.44,O,O,OO,Female,4,69,54,1,25,-21,46,625,16
1358,R2,D1.R2.OO.44,R2.OO.44,O,O,OO,Female,18,26,54,1,25,-7,46,625,324
2088,R2,D1.R2.OO.44,R2.OO.44,O,O,OO,Female,32,0,54,1,25,7,46,625,1024
2544,R2,D1.R2.OO.44,R2.OO.44,O,O,OO,Female,46,0,54,1,25,21,46,625,2116
682,R2,D2.R2.YO.15,R2.YO.15,Y,O,YO,Female,4,64,54,1,25,-21,46,625,16
1495,R2,D2.R2.YO.15,R2.YO.15,Y,O,YO,Female,18,56,54,1,25,-7,46,625,324
2043,R2,D2.R2.YO.15,R2.YO.15,Y,O,YO,Female,32,0,54,1,25,7,46,625,1024
2584,R2,D2.R2.YO.15,R2.YO.15,Y,O,YO,Female,46,0,54,1,25,21,46,625,2116
3471,R4,D2.R4.OY.8,R4.OY.8,O,Y,OY,Female,4,92,54,1,25,-21,46,625,16
3894,R4,D2.R4.OY.8,R4.OY.8,O,Y,OY,Female,18,24,54,1,25,-7,46,625,324
4235,R4,D2.R4.OY.8,R4.OY.8,O,Y,OY,Female,32,0,54,1,25,7,46,625,1024
4394,R4,D2.R4.OY.8,R4.OY.8,O,Y,OY,Female,46,0,54,1,25,21,46,625,2116
459,R2,D3.R2.OO.30,R2.OO.30,O,O,OO,Female,4,61,54,1,25,-21,46,625,16
1412,R2,D3.R2.OO.30,R2.OO.30,O,O,OO,Female,18,61,54,1,25,-7,46,625,324
2150,R2,D3.R2.OO.30,R2.OO.30,O,O,OO,Female,32,0,54,1,25,7,46,625,1024
2527,R2,D3.R2.OO.30,R2.OO.30,O,O,OO,Female,46,0,54,1,25,21,46,625,2116
549,R2,D3.R2.OO.9,R2.OO.9,O,O,OO,Female,4,63,54,1,25,-21,46,625,16
1377,R2,D3.R2.OO.9,R2.OO.9,O,O,OO,Female,18,74,54,1,25,-7,46,625,324
2130,R2,D3.R2.OO.9,R2.OO.9,O,O,OO,Female,32,38,54,1,25,7,46,625,1024
2528,R2,D3.R2.OO.9,R2.OO.9,O,O,OO,Female,46,0,54,1,25,21,46,625,2116
635,R2,D3.R2.YY.9,R2.YY.9,Y,Y,YY,Female,4,87,54,1,25,-21,46,625,16
1541,R2,D3.R2.YY.9,R2.YY.9,Y,Y,YY,Female,18,61,54,1,25,-7,46,625,324
2108,R2,D3.R2.YY.9,R2.YY.9,Y,Y,YY,Female,32,32,54,1,25,7,46,625,1024
2617,R2,D3.R2.YY.9,R2.YY.9,Y,Y,YY,Female,46,13,54,1,25,21,46,625,2116
190,R1,D1.R1.OY.40,R1.OY.40,O,Y,OY,Female,4,58,56,1,25,-21,46,625,16
1053,R1,D1.R1.OY.40,R1.OY.40,O,Y,OY,Female,18,49,56,1,25,-7,46,625,324
1763,R1,D1.R1.OY.40,R1.OY.40,O,Y,OY,Female,32,0,56,1,25,7,46,625,1024
2365,R1,D1.R1.OY.40,R1.OY.40,O,Y,OY,Female,46,0,56,1,25,21,46,625,2116
25,R1,D1.R1.YO.11,R1.YO.11,Y,O,YO,Female,4,74,56,1,25,-21,46,625,16
1106,R1,D1.R1.YO.11,R1.YO.11,Y,O,YO,Female,18,60,56,1,25,-7,46,625,324
1867,R1,D1.R1.YO.11,R1.YO.11,Y,O,YO,Female,32,46,56,1,25,7,46,625,1024
2386,R1,D1.R1.YO.11,R1.YO.11,Y,O,YO,Female,46,15,56,1,25,21,46,625,2116
657,R2,D1.R2.OO.13,R2.OO.13,O,O,OO,Female,4,73,56,1,25,-21,46,625,16
1536,R2,D1.R2.OO.13,R2.OO.13,O,O,OO,Female,18,76,56,1,25,-7,46,625,324
2182,R2,D1.R2.OO.13,R2.OO.13,O,O,OO,Female,32,12,56,1,25,7,46,625,1024
2574,R2,D1.R2.OO.13,R2.OO.13,O,O,OO,Female,46,0,56,1,25,21,46,625,2116
536,R2,D1.R2.OO.9,R2.OO.9,O,O,OO,Female,4,75,56,1,25,-21,46,625,16
1360,R2,D1.R2.OO.9,R2.OO.9,O,O,OO,Female,18,49,56,1,25,-7,46,625,324
2131,R2,D1.R2.OO.9,R2.OO.9,O,O,OO,Female,32,36,56,1,25,7,46,625,1024
2552,R2,D1.R2.OO.9,R2.OO.9,O,O,OO,Female,46,0,56,1,25,21,46,625,2116
628,R2,D1.R2.OY.11,R2.OY.11,O,Y,OY,Female,4,97,56,1,25,-21,46,625,16
1422,R2,D1.R2.OY.11,R2.OY.11,O,Y,OY,Female,18,58,56,1,25,-7,46,625,324
2152,R2,D1.R2.OY.11,R2.OY.11,O,Y,OY,Female,32,29,56,1,25,7,46,625,1024
2606,R2,D1.R2.OY.11,R2.OY.11,O,Y,OY,Female,46,33,56,1,25,21,46,625,2116
552,R2,D1.R2.YO.11,R2.YO.11,Y,O,YO,Female,4,63,56,1,25,-21,46,625,16
1403,R2,D1.R2.YO.11,R2.YO.11,Y,O,YO,Female,18,38,56,1,25,-7,46,625,324
2148,R2,D1.R2.YO.11,R2.YO.11,Y,O,YO,Female,32,6,56,1,25,7,46,625,1024
2570,R2,D1.R2.YO.11,R2.YO.11,Y,O,YO,Female,46,0,56,1,25,21,46,625,2116
91,R1,D2.R1.YO.14,R1.YO.14,Y,O,YO,Female,4,41,56,1,25,-21,46,625,16
1103,R1,D2.R1.YO.14,R1.YO.14,Y,O,YO,Female,18,24,56,1,25,-7,46,625,324
1838,R1,D2.R1.YO.14,R1.YO.14,Y,O,YO,Female,32,8,56,1,25,7,46,625,1024
2369,R1,D2.R1.YO.14,R1.YO.14,Y,O,YO,Female,46,0,56,1,25,21,46,625,2116
556,R2,D2.R2.OO.70,R2.OO.70,O,O,OO,Female,4,86,56,1,25,-21,46,625,16
1330,R2,D2.R2.OO.70,R2.OO.70,O,O,OO,Female,18,0,56,1,25,-7,46,625,324
2129,R2,D2.R2.OO.70,R2.OO.70,O,O,OO,Female,32,18,56,1,25,7,46,625,1024
2557,R2,D2.R2.OO.70,R2.OO.70,O,O,OO,Female,46,0,56,1,25,21,46,625,2116
689,R2,D2.R2.OY.22,R2.OY.22,O,Y,OY,Female,4,74,56,1,25,-21,46,625,16
1383,R2,D2.R2.OY.22,R2.OY.22,O,Y,OY,Female,18,71,56,1,25,-7,46,625,324
2096,R2,D2.R2.OY.22,R2.OY.22,O,Y,OY,Female,32,5,56,1,25,7,46,625,1024
2581,R2,D2.R2.OY.22,R2.OY.22,O,Y,OY,Female,46,0,56,1,25,21,46,625,2116
645,R2,D2.R2.YO.20,R2.YO.20,Y,O,YO,Female,4,88,56,1,25,-21,46,625,16
1533,R2,D2.R2.YO.20,R2.YO.20,Y,O,YO,Female,18,47,56,1,25,-7,46,625,324
2106,R2,D2.R2.YO.20,R2.YO.20,Y,O,YO,Female,32,22,56,1,25,7,46,625,1024
2566,R2,D2.R2.YO.20,R2.YO.20,Y,O,YO,Female,46,0,56,1,25,21,46,625,2116
521,R2,D2.R2.YY.9,R2.YY.9,Y,Y,YY,Female,4,94,56,1,25,-21,46,625,16
1529,R2,D2.R2.YY.9,R2.YY.9,Y,Y,YY,Female,18,65,56,1,25,-7,46,625,324
2101,R2,D2.R2.YY.9,R2.YY.9,Y,Y,YY,Female,32,29,56,1,25,7,46,625,1024
2531,R2,D2.R2.YY.9,R2.YY.9,Y,Y,YY,Female,46,0,56,1,25,21,46,625,2116
175,R1,D3.R1.OY.40,R1.OY.40,O,Y,OY,Female,4,76,56,1,25,-21,46,625,16
1011,R1,D3.R1.OY.40,R1.OY.40,O,Y,OY,Female,18,7,56,1,25,-7,46,625,324
1846,R1,D3.R1.OY.40,R1.OY.40,O,Y,OY,Female,32,5,56,1,25,7,46,625,1024
2383,R1,D3.R1.OY.40,R1.OY.40,O,Y,OY,Female,46,0,56,1,25,21,46,625,2116
10,R1,D3.R1.YY.9,R1.YY.9,Y,Y,YY,Female,4,74,56,1,25,-21,46,625,16
1148,R1,D3.R1.YY.9,R1.YY.9,Y,Y,YY,Female,18,54,56,1,25,-7,46,625,324
1868,R1,D3.R1.YY.9,R1.YY.9,Y,Y,YY,Female,32,69,56,1,25,7,46,625,1024
2346,R1,D3.R1.YY.9,R1.YY.9,Y,Y,YY,Female,46,0,56,1,25,21,46,625,2116
495,R2,D3.R2.OY.22,R2.OY.22,O,Y,OY,Female,4,41,56,1,25,-21,46,625,16
1523,R2,D3.R2.OY.22,R2.OY.22,O,Y,OY,Female,18,23,56,1,25,-7,46,625,324
2071,R2,D3.R2.OY.22,R2.OY.22,O,Y,OY,Female,32,0,56,1,25,7,46,625,1024
2533,R2,D3.R2.OY.22,R2.OY.22,O,Y,OY,Female,46,0,56,1,25,21,46,625,2116
630,R2,D3.R2.OY.33,R2.OY.33,O,Y,OY,Female,4,102,56,1,25,-21,46,625,16
1415,R2,D3.R2.OY.33,R2.OY.33,O,Y,OY,Female,18,109,56,1,25,-7,46,625,324
2149,R2,D3.R2.OY.33,R2.OY.33,O,Y,OY,Female,32,2,56,1,25,7,46,625,1024
2569,R2,D3.R2.OY.33,R2.OY.33,O,Y,OY,Female,46,0,56,1,25,21,46,625,2116
505,R2,D3.R2.OY.47,R2.OY.47,O,Y,OY,Female,4,59,56,1,25,-21,46,625,16
1389,R2,D3.R2.OY.47,R2.OY.47,O,Y,OY,Female,18,58,56,1,25,-7,46,625,324
2110,R2,D3.R2.OY.47,R2.OY.47,O,Y,OY,Female,32,16,56,1,25,7,46,625,1024
2585,R2,D3.R2.OY.47,R2.OY.47,O,Y,OY,Female,46,0,56,1,25,21,46,625,2116
618,R2,D1.R2.OO.62,R2.OO.62,O,O,OO,Female,4,74,57,1,25,-21,46,625,16
1437,R2,D1.R2.OO.62,R2.OO.62,O,O,OO,Female,18,59,57,1,25,-7,46,625,324
2173,R2,D1.R2.OO.62,R2.OO.62,O,O,OO,Female,32,23,57,1,25,7,46,625,1024
2546,R2,D1.R2.OO.62,R2.OO.62,O,O,OO,Female,46,0,57,1,25,21,46,625,2116
659,R2,D1.R2.OY.47,R2.OY.47,O,Y,OY,Female,4,73,57,1,25,-21,46,625,16
1380,R2,D1.R2.OY.47,R2.OY.47,O,Y,OY,Female,18,61,57,1,25,-7,46,625,324
2136,R2,D1.R2.OY.47,R2.OY.47,O,Y,OY,Female,32,21,57,1,25,7,46,625,1024
2604,R2,D1.R2.OY.47,R2.OY.47,O,Y,OY,Female,46,46,57,1,25,21,46,625,2116
3186,R3,D1.R3.YY.14,R3.YY.14,Y,Y,YY,Female,4,58,57,1,25,-21,46,625,16
3661,R3,D1.R3.YY.14,R3.YY.14,Y,Y,YY,Female,18,51,57,1,25,-7,46,625,324
4041,R3,D1.R3.YY.14,R3.YY.14,Y,Y,YY,Female,32,22,57,1,25,7,46,625,1024
4290,R3,D1.R3.YY.14,R3.YY.14,Y,Y,YY,Female,46,0,57,1,25,21,46,625,2116
3385,R4,D1.R4.OY.25,R4.OY.25,O,Y,OY,Female,4,49,57,1,25,-21,46,625,16
3874,R4,D1.R4.OY.25,R4.OY.25,O,Y,OY,Female,18,63,57,1,25,-7,46,625,324
4206,R4,D1.R4.OY.25,R4.OY.25,O,Y,OY,Female,32,0,57,1,25,7,46,625,1024
4386,R4,D1.R4.OY.25,R4.OY.25,O,Y,OY,Female,46,0,57,1,25,21,46,625,2116
121,R1,D2.R1.OO.4,R1.OO.4,O,O,OO,Female,4,78,57,1,25,-21,46,625,16
1097,R1,D2.R1.OO.4,R1.OO.4,O,O,OO,Female,18,47,57,1,25,-7,46,625,324
1864,R1,D2.R1.OO.4,R1.OO.4,O,O,OO,Female,32,32,57,1,25,7,46,625,1024
2388,R1,D2.R1.OO.4,R1.OO.4,O,O,OO,Female,46,5,57,1,25,21,46,625,2116
530,R2,D2.R2.OO.9,R2.OO.9,O,O,OO,Female,4,81,57,1,25,-21,46,625,16
1320,R2,D2.R2.OO.9,R2.OO.9,O,O,OO,Female,18,0,57,1,25,-7,46,625,324
2046,R2,D2.R2.OO.9,R2.OO.9,O,O,OO,Female,32,0,57,1,25,7,46,625,1024
2583,R2,D2.R2.OO.9,R2.OO.9,O,O,OO,Female,46,0,57,1,25,21,46,625,2116
510,R2,D2.R2.OY.47,R2.OY.47,O,Y,OY,Female,4,69,57,1,25,-21,46,625,16
1376,R2,D2.R2.OY.47,R2.OY.47,O,Y,OY,Female,18,59,57,1,25,-7,46,625,324
2135,R2,D2.R2.OY.47,R2.OY.47,O,Y,OY,Female,32,20,57,1,25,7,46,625,1024
2567,R2,D2.R2.OY.47,R2.OY.47,O,Y,OY,Female,46,0,57,1,25,21,46,625,2116
3151,R3,D2.R3.OY.11,R3.OY.11,O,Y,OY,Female,4,55,57,1,25,-21,46,625,16
3617,R3,D2.R3.OY.11,R3.OY.11,O,Y,OY,Female,18,67,57,1,25,-7,46,625,324
4046,R3,D2.R3.OY.11,R3.OY.11,O,Y,OY,Female,32,59,57,1,25,7,46,625,1024
4294,R3,D2.R3.OY.11,R3.OY.11,O,Y,OY,Female,46,0,57,1,25,21,46,625,2116
499,R2,D3.R2.OY.13,R2.OY.13,O,Y,OY,Female,4,75,57,1,25,-21,46,625,16
1379,R2,D3.R2.OY.13,R2.OY.13,O,Y,OY,Female,18,65,57,1,25,-7,46,625,324
2140,R2,D3.R2.OY.13,R2.OY.13,O,Y,OY,Female,32,22,57,1,25,7,46,625,1024
2555,R2,D3.R2.OY.13,R2.OY.13,O,Y,OY,Female,46,0,57,1,25,21,46,625,2116
675,R2,D3.R2.OY.14,R2.OY.14,O,Y,OY,Female,4,41,57,1,25,-21,46,625,16
1500,R2,D3.R2.OY.14,R2.OY.14,O,Y,OY,Female,18,56,57,1,25,-7,46,625,324
2119,R2,D3.R2.OY.14,R2.OY.14,O,Y,OY,Female,32,10,57,1,25,7,46,625,1024
2530,R2,D3.R2.OY.14,R2.OY.14,O,Y,OY,Female,46,0,57,1,25,21,46,625,2116
624,R2,D3.R2.OY.9,R2.OY.9,O,Y,OY,Female,4,59,57,1,25,-21,46,625,16
1439,R2,D3.R2.OY.9,R2.OY.9,O,Y,OY,Female,18,54,57,1,25,-7,46,625,324
2044,R2,D3.R2.OY.9,R2.OY.9,O,Y,OY,Female,32,0,57,1,25,7,46,625,1024
2549,R2,D3.R2.OY.9,R2.OY.9,O,Y,OY,Female,46,0,57,1,25,21,46,625,2116
494,R2,D3.R2.YO.1,R2.YO.1,Y,O,YO,Female,4,83,57,1,25,-21,46,625,16
1525,R2,D3.R2.YO.1,R2.YO.1,Y,O,YO,Female,18,50,57,1,25,-7,46,625,324
2047,R2,D3.R2.YO.1,R2.YO.1,Y,O,YO,Female,32,0,57,1,25,7,46,625,1024
2560,R2,D3.R2.YO.1,R2.YO.1,Y,O,YO,Female,46,0,57,1,25,21,46,625,2116
504,R2,D3.R2.YY.12,R2.YY.12,Y,Y,YY,Female,4,74,57,1,25,-21,46,625,16
1405,R2,D3.R2.YY.12,R2.YY.12,Y,Y,YY,Female,18,47,57,1,25,-7,46,625,324
2146,R2,D3.R2.YY.12,R2.YY.12,Y,Y,YY,Female,32,8,57,1,25,7,46,625,1024
2612,R2,D3.R2.YY.12,R2.YY.12,Y,Y,YY,Female,46,18,57,1,25,21,46,625,2116
3443,R4,D3.R4.OO.19,R4.OO.19,O,O,OO,Female,4,70,57,1,25,-21,46,625,16
3897,R4,D3.R4.OO.19,R4.OO.19,O,O,OO,Female,18,6,57,1,25,-7,46,625,324
4261,R4,D3.R4.OO.19,R4.OO.19,O,O,OO,Female,32,0,57,1,25,7,46,625,1024
4393,R4,D3.R4.OO.19,R4.OO.19,O,O,OO,Female,46,0,57,1,25,21,46,625,2116
3457,R4,D3.R4.YO.1,R4.YO.1,Y,O,YO,Female,4,73,57,1,25,-21,46,625,16
3836,R4,D3.R4.YO.1,R4.YO.1,Y,O,YO,Female,18,47,57,1,25,-7,46,625,324
4241,R4,D3.R4.YO.1,R4.YO.1,Y,O,YO,Female,32,0,57,1,25,7,46,625,1024
4397,R4,D3.R4.YO.1,R4.YO.1,Y,O,YO,Female,46,0,57,1,25,21,46,625,2116
3461,R4,D3.R4.YY.18,R4.YY.18,Y,Y,YY,Female,4,87,57,1,25,-21,46,625,16
3817,R4,D3.R4.YY.18,R4.YY.18,Y,Y,YY,Female,18,44,57,1,25,-7,46,625,324
4240,R4,D3.R4.YY.18,R4.YY.18,Y,Y,YY,Female,32,47,57,1,25,7,46,625,1024
4392,R4,D3.R4.YY.18,R4.YY.18,Y,Y,YY,Female,46,0,57,1,25,21,46,625,2116
648,R2,D1.R2.OO.67,R2.OO.67,O,O,OO,Female,4,90,58,1,25,-21,46,625,16
1431,R2,D1.R2.OO.67,R2.OO.67,O,O,OO,Female,18,81,58,1,25,-7,46,625,324
2167,R2,D1.R2.OO.67,R2.OO.67,O,O,OO,Female,32,10,58,1,25,7,46,625,1024
2536,R2,D1.R2.OO.67,R2.OO.67,O,O,OO,Female,46,0,58,1,25,21,46,625,2116
577,R2,D2.R2.OO.67,R2.OO.67,O,O,OO,Female,4,78,58,1,25,-21,46,625,16
1363,R2,D2.R2.OO.67,R2.OO.67,O,O,OO,Female,18,80,58,1,25,-7,46,625,324
2139,R2,D2.R2.OO.67,R2.OO.67,O,O,OO,Female,32,15,58,1,25,7,46,625,1024
2579,R2,D2.R2.OO.67,R2.OO.67,O,O,OO,Female,46,0,58,1,25,21,46,625,2116
673,R2,D3.R2.OO.46,R2.OO.46,O,O,OO,Female,4,61,58,1,25,-21,46,625,16
1391,R2,D3.R2.OO.46,R2.OO.46,O,O,OO,Female,18,71,58,1,25,-7,46,625,324
2084,R2,D3.R2.OO.46,R2.OO.46,O,O,OO,Female,32,0,58,1,25,7,46,625,1024
2568,R2,D3.R2.OO.46,R2.OO.46,O,O,OO,Female,46,0,58,1,25,21,46,625,2116
553,R2,D1.R2.OO.46,R2.OO.46,O,O,OO,Female,4,51,59,1,25,-21,46,625,16
1369,R2,D1.R2.OO.46,R2.OO.46,O,O,OO,Female,18,56,59,1,25,-7,46,625,324
2145,R2,D1.R2.OO.46,R2.OO.46,O,O,OO,Female,32,30,59,1,25,7,46,625,1024
2588,R2,D1.R2.OO.46,R2.OO.46,O,O,OO,Female,46,0,59,1,25,21,46,625,2116
90,R1,D2.R1.OY.12,R1.OY.12,O,Y,OY,Female,4,74,59,1,25,-21,46,625,16
1124,R1,D2.R1.OY.12,R1.OY.12,O,Y,OY,Female,18,66,59,1,25,-7,46,625,324
1860,R1,D2.R1.OY.12,R1.OY.12,O,Y,OY,Female,32,71,59,1,25,7,46,625,1024
2354,R1,D2.R1.OY.12,R1.OY.12,O,Y,OY,Female,46,0,59,1,25,21,46,625,2116
75,R1,D2.R1.YO.12,R1.YO.12,Y,O,YO,Female,4,59,59,1,25,-21,46,625,16
1130,R1,D2.R1.YO.12,R1.YO.12,Y,O,YO,Female,18,52,59,1,25,-7,46,625,324
1870,R1,D2.R1.YO.12,R1.YO.12,Y,O,YO,Female,32,29,59,1,25,7,46,625,1024
2359,R1,D2.R1.YO.12,R1.YO.12,Y,O,YO,Female,46,0,59,1,25,21,46,625,2116
3204,R3,D2.R3.OO.19,R3.OO.19,O,O,OO,Female,4,50,59,1,25,-21,46,625,16
3692,R3,D2.R3.OO.19,R3.OO.19,O,O,OO,Female,18,52,59,1,25,-7,46,625,324
4073,R3,D2.R3.OO.19,R3.OO.19,O,O,OO,Female,32,59,59,1,25,7,46,625,1024
4285,R3,D2.R3.OO.19,R3.OO.19,O,O,OO,Female,46,0,59,1,25,21,46,625,2116
477,R2,D1.R2.YO.13,R2.YO.13,Y,O,YO,Female,4,21,60,1,25,-21,46,625,16
1370,R2,D1.R2.YO.13,R2.YO.13,Y,O,YO,Female,18,42,60,1,25,-7,46,625,324
2147,R2,D1.R2.YO.13,R2.YO.13,Y,O,YO,Female,32,4,60,1,25,7,46,625,1024
2543,R2,D1.R2.YO.13,R2.YO.13,Y,O,YO,Female,46,0,60,1,25,21,46,625,2116
3148,R3,D1.R3.YO.22,R3.YO.22,Y,O,YO,Female,4,69,60,1,25,-21,46,625,16
3631,R3,D1.R3.YO.22,R3.YO.22,Y,O,YO,Female,18,72,60,1,25,-7,46,625,324
4070,R3,D1.R3.YO.22,R3.YO.22,Y,O,YO,Female,32,1,60,1,25,7,46,625,1024
4291,R3,D1.R3.YO.22,R3.YO.22,Y,O,YO,Female,46,0,60,1,25,21,46,625,2116
3456,R4,D1.R4.OO.17,R4.OO.17,O,O,OO,Female,4,82,60,1,25,-21,46,625,16
3864,R4,D1.R4.OO.17,R4.OO.17,O,O,OO,Female,18,56,60,1,25,-7,46,625,324
4219,R4,D1.R4.OO.17,R4.OO.17,O,O,OO,Female,32,0,60,1,25,7,46,625,1024
4391,R4,D1.R4.OO.17,R4.OO.17,O,O,OO,Female,46,0,60,1,25,21,46,625,2116
147,R1,D2.R1.YO.24,R1.YO.24,Y,O,YO,Female,4,95,60,1,25,-21,46,625,16
1070,R1,D2.R1.YO.24,R1.YO.24,Y,O,YO,Female,18,62,60,1,25,-7,46,625,324
1841,R1,D2.R1.YO.24,R1.YO.24,Y,O,YO,Female,32,12,60,1,25,7,46,625,1024
2349,R1,D2.R1.YO.24,R1.YO.24,Y,O,YO,Female,46,0,60,1,25,21,46,625,2116
64,R1,D2.R1.YY.19,R1.YY.19,Y,Y,YY,Female,4,70,60,1,25,-21,46,625,16
1064,R1,D2.R1.YY.19,R1.YY.19,Y,Y,YY,Female,18,52,60,1,25,-7,46,625,324
1812,R1,D2.R1.YY.19,R1.YY.19,Y,Y,YY,Female,32,0,60,1,25,7,46,625,1024
2364,R1,D2.R1.YY.19,R1.YY.19,Y,Y,YY,Female,46,0,60,1,25,21,46,625,2116
537,R2,D2.R2.OO.13,R2.OO.13,O,O,OO,Female,4,63,60,1,25,-21,46,625,16
1510,R2,D2.R2.OO.13,R2.OO.13,O,O,OO,Female,18,54,60,1,25,-7,46,625,324
2097,R2,D2.R2.OO.13,R2.OO.13,O,O,OO,Female,32,19,60,1,25,7,46,625,1024
2561,R2,D2.R2.OO.13,R2.OO.13,O,O,OO,Female,46,0,60,1,25,21,46,625,2116
633,R2,D3.R2.YY.4,R2.YY.4,Y,Y,YY,Female,4,21,60,1,25,-21,46,625,16
1534,R2,D3.R2.YY.4,R2.YY.4,Y,Y,YY,Female,18,16,60,1,25,-7,46,625,324
2063,R2,D3.R2.YY.4,R2.YY.4,Y,Y,YY,Female,32,0,60,1,25,7,46,625,1024
2582,R2,D3.R2.YY.4,R2.YY.4,Y,Y,YY,Female,46,0,60,1,25,21,46,625,2116
131,R1,D1.R1.OO.4,R1.OO.4,O,O,OO,Female,4,56,61,1,25,-21,46,625,16
969,R1,D1.R1.OO.4,R1.OO.4,O,O,OO,Female,18,59,61,1,25,-7,46,625,324
1744,R1,D1.R1.OO.4,R1.OO.4,O,O,OO,Female,32,0,61,1,25,7,46,625,1024
2348,R1,D1.R1.OO.4,R1.OO.4,O,O,OO,Female,46,0,61,1,25,21,46,625,2116
194,R1,D1.R1.YO.13,R1.YO.13,Y,O,YO,Female,4,62,61,1,25,-21,46,625,16
1005,R1,D1.R1.YO.13,R1.YO.13,Y,O,YO,Female,18,41,61,1,25,-7,46,625,324
1858,R1,D1.R1.YO.13,R1.YO.13,Y,O,YO,Female,32,16,61,1,25,7,46,625,1024
2373,R1,D1.R1.YO.13,R1.YO.13,Y,O,YO,Female,46,0,61,1,25,21,46,625,2116
571,R2,D1.R2.OY.3,R2.OY.3,O,Y,OY,Female,4,72,61,1,25,-21,46,625,16
1496,R2,D1.R2.OY.3,R2.OY.3,O,Y,OY,Female,18,30,61,1,25,-7,46,625,324
2067,R2,D1.R2.OY.3,R2.OY.3,O,Y,OY,Female,32,0,61,1,25,7,46,625,1024
2562,R2,D1.R2.OY.3,R2.OY.3,O,Y,OY,Female,46,0,61,1,25,21,46,625,2116
517,R2,D1.R2.YO.12,R2.YO.12,Y,O,YO,Female,4,71,61,1,25,-21,46,625,16
1507,R2,D1.R2.YO.12,R2.YO.12,Y,O,YO,Female,18,62,61,1,25,-7,46,625,324
2102,R2,D1.R2.YO.12,R2.YO.12,Y,O,YO,Female,32,20,61,1,25,7,46,625,1024
2614,R2,D1.R2.YO.12,R2.YO.12,Y,O,YO,Female,46,51,61,1,25,21,46,625,2116
515,R2,D1.R2.YO.23,R2.YO.23,Y,O,YO,Female,4,78,61,1,25,-21,46,625,16
1511,R2,D1.R2.YO.23,R2.YO.23,Y,O,YO,Female,18,56,61,1,25,-7,46,625,324
2099,R2,D1.R2.YO.23,R2.YO.23,Y,O,YO,Female,32,20,61,1,25,7,46,625,1024
2610,R2,D1.R2.YO.23,R2.YO.23,Y,O,YO,Female,46,23,61,1,25,21,46,625,2116
572,R2,D1.R2.YY.17,R2.YY.17,Y,Y,YY,Female,4,61,61,1,25,-21,46,625,16
1396,R2,D1.R2.YY.17,R2.YY.17,Y,Y,YY,Female,18,50,61,1,25,-7,46,625,324
2165,R2,D1.R2.YY.17,R2.YY.17,Y,Y,YY,Female,32,29,61,1,25,7,46,625,1024
2622,R2,D1.R2.YY.17,R2.YY.17,Y,Y,YY,Female,46,10,61,1,25,21,46,625,2116
24,R1,D2.R1.OO.35,R1.OO.35,O,O,OO,Female,4,47,61,1,25,-21,46,625,16
1058,R1,D2.R1.OO.35,R1.OO.35,O,O,OO,Female,18,41,61,1,25,-7,46,625,324
1806,R1,D2.R1.OO.35,R1.OO.35,O,O,OO,Female,32,0,61,1,25,7,46,625,1024
2345,R1,D2.R1.OO.35,R1.OO.35,O,O,OO,Female,46,0,61,1,25,21,46,625,2116
214,R1,D2.R1.OY.70,R1.OY.70,O,Y,OY,Female,4,83,61,1,25,-21,46,625,16
958,R1,D2.R1.OY.70,R1.OY.70,O,Y,OY,Female,18,58,61,1,25,-7,46,625,324
1843,R1,D2.R1.OY.70,R1.OY.70,O,Y,OY,Female,32,48,61,1,25,7,46,625,1024
2353,R1,D2.R1.OY.70,R1.OY.70,O,Y,OY,Female,46,0,61,1,25,21,46,625,2116
