FemaleID,ObsYear,FemaleCohort,AgeLastObs,Age,OffspringBirthWt,OffspringSex,OffspringCaptureAge,OffspringTwinStatus,BredYearling,EarlyLifeRec
2832,38,49,8,5,2.099999905,2,2,2,0,2
2832,38,49,8,5,1.799999952,1,2,2,0,2
17731,18,75,9,5,2.599999905,2,1,1,1,2
9968,18,75,10,5,2.700000048,1,2,1,1,1
13502,18,75,10,5,2.400000095,2,2,2,1,0
13502,18,75,10,5,2.200000048,2,2,2,1,0
1654,18,75,9,5,2.799999952,1,3,1,0,0
101,18,75,12,5,3.299999952,1,3,1,1,1
2832,18,49,8,6,2.200000048,2,1,1,0,2
1341,18,75,15,5,3.700000048,2,3,1,1,0
3453,89,93,11,5,2.900000095,2,3,1,1,1
6386,89,93,7,5,2.700000048,2,2,1,1,1
10018,89,93,8,5,2.299999952,2,1,1,0,1
13502,89,75,10,6,1.700000048,2,2,2,1,0
3875,89,49,10,7,1.899999976,2,2,1,0,1
16841,89,93,7,5,2,1,2,1,0,0
5140,89,93,8,5,3,1,2,1,0,1
17731,89,75,9,6,2.5,1,2,1,1,2
9968,89,75,10,6,2.900000095,2,2,1,1,1
101,89,75,12,6,2.900000095,2,1,1,1,1
3598,89,93,11,5,2.900000095,2,2,1,1,1
18306,89,93,8,5,2.099999905,1,2,1,1,1
1341,89,75,15,6,2.799999952,1,2,1,1,0
14641,89,93,11,5,3.200000048,2,3,1,1,1
15384,89,49,9,7,2.200000048,1,3,1,0,1
14014,89,93,7,5,2.900000095,2,2,1,1,1
6678,89,93,11,5,2.900000095,1,2,1,1,0
16743,89,93,10,5,1.700000048,2,3,2,1,2
13502,89,75,10,6,1.899999976,1,2,2,1,0
1654,89,75,9,6,2.700000048,1,2,1,0,0
16743,89,93,10,5,1.600000024,2,3,2,1,2
14609,89,93,8,5,1.700000048,1,3,2,1,1
19210,89,93,5,5,1.899999976,2,2,1,0,1
17000,89,75,11,6,1.799999952,2,0,1,0,0
17317,89,75,6,6,1.399999976,2,1,1,1,1
9065,89,93,5,5,1.5,1,0,2,1,1
9065,89,93,5,5,1.600000024,2,0,2,1,1
7337,89,93,7,5,1.600000024,2,1,1,1,2
3453,63,93,11,6,2.200000048,2,2,2,1,1
3453,63,93,11,6,2.200000048,2,2,2,1,1
15107,63,66,13,5,2.900000095,1,2,1,0,2
14641,63,93,11,6,3.400000095,1,2,1,1,1
17731,63,75,9,7,3.099999905,1,2,1,1,2
3875,63,49,10,8,1.5,1,3,2,0,1
3875,63,49,10,8,1.700000048,2,3,2,0,1
13502,63,75,10,7,3.299999952,1,3,1,1,0
18306,63,93,8,6,2.099999905,1,3,2,1,1
18306,63,93,8,6,2.200000048,1,3,2,1,1
7337,63,93,7,6,2.299999952,2,3,2,1,2
7337,63,93,7,6,2.700000048,2,3,2,1,2
16841,63,93,7,6,2.200000048,1,6,2,0,0
1341,63,75,15,7,2.599999905,2,3,2,1,0
1341,63,75,15,7,2.099999905,1,3,2,1,0
10018,63,93,8,6,3.700000048,2,4,1,0,1
14609,63,93,8,6,2.200000048,1,2,2,1,1
14609,63,93,8,6,2.299999952,2,2,2,1,1
7890,63,66,10,5,2.099999905,2,3,2,0,1
7890,63,66,10,5,1.799999952,1,3,2,0,1
1654,63,75,9,7,2.700000048,2,4,2,0,0
1654,63,75,9,7,2.5,1,4,2,0,0
9968,63,75,10,7,3.200000048,1,3,1,1,1
4338,63,66,10,5,2.900000095,1,3,1,0,1
6386,63,93,7,6,2.5,1,3,2,1,1
6386,63,93,7,6,1.799999952,1,3,2,1,1
17000,63,75,11,7,1.600000024,1,4,1,0,0
3598,63,93,11,6,3,2,3,1,1,1
2832,63,49,8,8,2.099999905,1,2,2,0,2
2832,63,49,8,8,2.400000095,2,2,2,0,2
16743,63,93,10,6,2.099999905,2,2,2,1,2
16743,63,93,10,6,2,1,2,2,1,2
101,63,75,12,7,3.400000095,2,2,1,1,1
10757,63,93,11,6,2.900000095,2,2,1,1,2
16326,63,66,9,5,2.5,2,1,1,0,2
19252,63,66,10,5,4,2,4,1,0,2
3869,63,66,10,5,2.5,1,1,1,0,1
16841,63,93,7,6,1.5,2,0,2,0,0
10509,4,90,9,5,2.099999905,1,4,1,1,1
18306,4,93,8,7,2.299999952,1,2,1,1,1
3453,4,93,11,7,3,2,2,1,1,1
15107,4,66,13,6,2.400000095,1,2,1,0,2
17751,4,90,6,5,2.099999905,2,2,1,1,1
15645,4,90,9,5,2.700000048,2,2,1,1,0
14685,4,90,9,5,2.099999905,1,2,1,1,3
7458,4,90,9,5,2,2,2,1,1,1
13502,4,75,10,8,2.900000095,2,2,1,1,0
14086,4,90,9,5,2.799999952,1,2,1,1,1
166,4,90,9,5,3,2,2,1,1,3
10018,4,93,8,7,1.600000024,2,2,2,0,1
10018,4,93,8,7,1.5,2,2,2,0,1
7337,4,93,7,7,2.900000095,1,2,1,1,2
12903,4,90,9,5,3.099999905,2,3,1,1,3
14609,4,93,8,7,2.700000048,2,2,1,1,1
16326,4,66,9,6,2.799999952,2,2,1,0,2
3875,4,49,10,9,1.899999976,1,2,1,0,1
4338,4,66,10,6,2.400000095,2,2,1,0,1
9968,4,75,10,8,2.5,2,2,1,1,1
14014,4,93,7,7,3,1,2,1,1,1
1341,4,75,15,8,1.399999976,2,2,1,1,0
7890,4,66,10,6,2.200000048,1,2,1,0,1
101,4,75,12,8,1.600000024,1,2,2,1,1
101,4,75,12,8,1.799999952,2,2,2,1,1
16743,4,93,10,7,1.5,1,3,2,1,2
16743,4,93,10,7,2.200000048,2,3,2,1,2
19231,4,66,10,6,2,2,3,2,0,2
19231,4,66,10,6,1.600000024,1,3,2,0,2
6386,4,93,7,7,1.700000048,1,3,2,1,1
6386,4,93,7,7,1.600000024,2,3,2,1,1
14641,4,93,11,7,2.599999905,1,2,1,1,1
16841,4,93,7,7,2,1,2,2,0,0
5140,4,93,8,7,1.899999976,2,3,2,0,1
5140,4,93,8,7,2.099999905,2,3,2,0,1
1654,4,75,9,8,2.599999905,2,2,1,0,0
9046,4,90,9,5,2.799999952,2,2,1,1,2
14608,4,93,11,7,2.099999905,1,2,1,0,1
3598,4,93,11,7,3.400000095,2,4,1,1,1
10757,4,93,11,7,2.799999952,2,2,1,1,2
17731,4,75,9,8,2.799999952,1,1,1,1,2
6678,4,93,11,7,3.099999905,1,2,1,1,0
7208,4,90,9,5,1.600000024,1,2,2,1,2
7208,4,90,9,5,0.800000012,1,1,2,1,2
7208,4,90,9,5,0.899999976,1,1,2,1,2
775,4,90,9,5,1.299999952,2,1,2,1,1
775,4,90,9,5,1.100000024,2,1,2,1,1
16841,4,93,7,7,1.5,1,1,2,0,0
11551,3,80,6,5,1.200000048,1,1,1,0,1
2739,3,80,11,5,1.700000048,1,4,1,1,2
15073,3,80,13,5,1.899999976,2,2,1,1,0
10509,3,90,9,6,2,1,2,1,1,1
4637,3,80,11,5,2.400000095,1,2,1,0,1
13241,3,80,11,5,2.5,1,2,1,0,1
5262,3,80,11,5,1.399999976,1,3,1,1,0
7489,3,80,12,5,1.799999952,2,2,1,1,1
9046,3,90,9,6,1.5,2,3,2,1,2
9046,3,90,9,6,1.5,2,3,2,1,2
2442,3,90,9,6,1.700000048,1,2,1,1,2
15762,3,80,7,5,2.099999905,2,2,1,1,2
15107,3,66,13,7,1.899999976,1,2,1,0,2
14685,3,90,9,6,1.799999952,1,2,1,1,3
3226,3,80,8,5,2.400000095,1,2,1,0,2
15645,3,90,9,6,2,2,2,1,1,0
7208,3,90,9,6,1.799999952,1,2,1,1,2
4790,3,80,7,5,1.600000024,2,2,2,1,0
4790,3,80,7,5,1.299999952,1,2,2,1,0
4212,3,80,8,5,2.599999905,1,4,1,1,0
3453,3,93,11,8,3,2,2,1,1,1
1370,3,80,8,5,1.600000024,1,2,2,1,2
2674,3,80,8,5,2,2,2,1,1,0
3504,3,80,10,5,1.399999976,1,2,2,1,0
3504,3,80,10,5,1.399999976,1,2,2,1,0
11371,3,80,8,5,2.400000095,1,2,1,0,0
166,3,90,9,6,1.399999976,1,2,1,1,3
2560,3,80,7,5,2.599999905,2,2,1,1,0
1264,3,80,11,5,2.099999905,1,2,1,0,2
14086,3,90,9,6,2.099999905,1,2,1,1,1
13502,3,75,10,9,1.600000024,2,2,2,1,0
13502,3,75,10,9,1.5,1,2,2,1,0
273,3,80,9,5,1.5,1,2,1,1,1
9968,3,75,10,9,1.700000048,2,2,1,1,1
4936,3,80,8,5,2.299999952,1,2,1,0,2
4338,3,66,10,7,2.400000095,1,2,1,0,1
2878,3,80,8,5,2.5,1,2,1,0,0
10428,3,80,6,5,2.099999905,1,2,1,0,0
17111,3,80,7,5,1.399999976,1,3,2,0,1
17111,3,80,7,5,1.399999976,2,3,2,0,1
6678,3,93,11,8,2.700000048,2,2,1,1,0
16743,3,93,10,8,2.799999952,2,2,1,1,2
101,3,75,12,9,2,1,2,1,1,1
13464,3,80,8,5,1.799999952,1,2,1,1,1
14641,3,93,11,8,2.200000048,1,2,1,1,1
3869,3,66,10,7,1.899999976,1,2,1,0,1
19231,3,66,10,7,1.200000048,1,2,2,0,2
19231,3,66,10,7,1.399999976,2,2,2,0,2
10460,3,80,12,5,2.400000095,1,2,1,0,0
8986,3,80,14,5,1.899999976,1,2,1,0,1
5430,3,90,9,6,2.200000048,2,2,1,0,1
10870,3,80,8,5,1.5,2,3,1,0,1
10018,3,93,8,8,2.700000048,2,1,1,0,1
3598,3,93,11,8,2.099999905,2,1,2,1,1
16326,3,66,9,7,2.900000095,2,1,1,0,2
11759,3,80,8,5,1.5,2,1,1,0,0
1341,3,75,15,9,1.200000048,1,1,1,1,0
7890,3,66,10,7,2,2,1,1,0,1
3598,3,93,11,8,1.5,1,1,2,1,1
1370,3,80,8,5,1.100000024,1,1,2,1,2
5430,46,90,9,7,2.200000048,2,1,1,0,1
15073,46,80,13,6,1.5,1,1,2,1,0
15073,46,80,13,6,1.200000048,2,1,2,1,0
10509,46,90,9,7,2.400000095,2,2,1,1,1
15107,46,66,13,8,2.5,1,2,1,0,2
101,46,75,12,10,2.900000095,1,2,1,1,1
2442,46,90,9,7,3,2,2,1,1,2
2878,46,80,8,6,2.400000095,1,1,1,0,0
9628,46,69,7,5,2.599999905,2,2,1,0,1
2674,46,80,8,6,2.299999952,1,2,1,1,0
13502,46,75,10,10,1.899999976,2,2,2,1,0
13502,46,75,10,10,2,2,2,2,1,0
1370,46,80,8,6,2.599999905,2,2,1,1,2
1264,46,80,11,6,2.799999952,2,2,1,0,2
15762,46,80,7,6,3.099999905,2,3,1,1,2
7489,46,80,12,6,2.900000095,2,3,1,1,1
3504,46,80,10,6,1.899999976,1,2,2,1,0
3504,46,80,10,6,1.799999952,1,2,2,1,0
2739,46,80,11,6,3,2,2,1,1,2
14953,46,80,8,6,3,1,2,1,1,1
10870,46,80,8,6,2.299999952,1,2,1,0,1
9046,46,90,9,7,2.700000048,1,2,1,1,2
14685,46,90,9,7,2.400000095,1,2,1,1,3
7458,46,90,9,7,3.200000048,2,2,2,1,1
422,46,69,7,5,2,1,2,2,0,2
422,46,69,7,5,1.299999952,2,2,2,0,2
4338,46,66,10,8,2.799999952,2,2,1,0,1
18850,46,69,7,5,3.200000048,2,1,1,1,1
7208,46,90,9,7,2.599999905,1,2,2,1,2
7208,46,90,9,7,2.299999952,2,2,2,1,2
14086,46,90,9,7,2.400000095,2,4,2,1,1
14086,46,90,9,7,2.299999952,2,4,2,1,1
15640,46,69,8,5,3.200000048,1,2,1,1,1
10428,46,80,6,6,2.599999905,2,0,1,0,0
17693,46,80,10,6,3,1,2,1,0,0
12939,46,69,8,5,3.400000095,2,1,1,1,1
7458,46,90,9,7,3,1,4,2,1,1
3869,46,66,10,8,2.599999905,1,0,1,0,1
16326,46,66,9,8,2.799999952,1,0,1,0,2
10757,46,93,11,9,2.400000095,1,2,1,1,2
15645,46,90,9,7,2.299999952,2,4,1,1,0
14641,46,93,11,9,3.200000048,1,2,1,1,1
8986,46,80,14,6,2.299999952,1,1,1,0,1
17822,46,69,6,5,2.200000048,2,0,1,1,1
19231,46,66,10,8,1.600000024,2,2,2,0,2
19231,46,66,10,8,1.600000024,1,2,2,0,2
7890,46,66,10,8,3.900000095,2,5,1,0,1
9894,46,69,8,5,2.400000095,2,2,2,0,0
9894,46,69,8,5,2,2,2,2,0,0
13241,46,80,11,6,3.200000048,2,3,1,0,1
11551,46,80,6,6,2,1,3,1,0,1
7351,46,80,8,6,4.199999809,1,7,1,1,1
775,46,90,9,7,3.200000048,1,3,1,1,1
10507,46,69,7,5,3.5,2,7,1,1,1
16743,46,93,10,9,2.200000048,1,7,2,1,2
273,46,80,9,6,5,2,11,1,1,1
19252,46,66,10,8,5,1,11,1,0,2
17111,46,80,7,6,4.599999905,1,20,1,0,1
3604,46,69,8,5,4.400000095,1,9,1,1,0
4790,46,80,7,6,2.099999905,2,1,2,1,0
4790,46,80,7,6,2.599999905,2,1,2,1,0
7489,66,80,12,7,1.5,2,2,1,1,1
10509,66,90,9,8,2.299999952,1,2,1,1,1
16326,66,66,9,9,2.400000095,2,2,1,0,2
18392,66,16,9,5,2.200000048,1,3,1,1,1
9628,66,69,7,6,2.299999952,1,2,1,0,1
13241,66,80,11,7,3.200000048,2,2,1,0,1
17111,66,80,7,7,2.5,2,3,1,0,1
9046,66,90,9,8,2.5,2,1,1,1,2
9082,66,16,6,5,1.600000024,2,2,1,0,0
1168,66,16,6,5,2,2,2,1,1,0
15107,66,66,13,9,2.599999905,1,1,1,0,2
15940,66,16,12,5,1.799999952,2,2,1,0,0
3504,66,80,10,7,1.600000024,2,2,2,1,0
3504,66,80,10,7,1.600000024,2,2,2,1,0
1370,66,80,8,7,3,2,2,1,1,2
422,66,69,7,6,2.200000048,1,2,1,0,2
11759,66,80,8,7,2,1,2,1,0,0
2739,66,80,11,7,3,2,2,1,1,2
3453,66,93,11,10,1.399999976,2,2,2,1,1
3453,66,93,11,10,1.899999976,1,2,2,1,1
4637,66,80,11,7,2,1,2,2,0,1
4637,66,80,11,7,2.599999905,2,2,2,0,1
15762,66,80,7,7,2.799999952,2,2,1,1,2
4218,66,16,6,5,1.600000024,2,3,2,0,0
4218,66,16,6,5,1.600000024,2,3,2,0,0
17674,66,69,10,6,2.299999952,2,2,1,0,0
2442,66,90,9,8,2.5,1,4,1,1,2
4790,66,80,7,7,1.5,1,1,2,1,0
4790,66,80,7,7,1.600000024,2,1,2,1,0
2720,66,16,6,5,2.400000095,1,3,1,0,0
17443,66,16,6,5,2.599999905,1,2,1,1,0
133,66,69,10,6,2.400000095,1,2,1,0,1
18850,66,69,7,6,1.700000048,2,2,2,1,1
18850,66,69,7,6,1.700000048,2,2,2,1,1
14348,66,16,9,5,1.799999952,1,2,1,1,1
2768,66,16,6,5,2.5,2,2,1,0,2
1405,66,16,7,5,2.5,1,2,1,0,1
15645,66,90,9,8,2.400000095,1,1,1,1,0
15640,66,69,8,6,2.700000048,2,1,1,1,1
18394,66,16,10,5,3,2,3,1,1,1
18835,66,16,6,5,1.5,1,2,2,1,1
18835,66,16,6,5,2,1,2,2,1,1
7458,66,90,9,8,2.400000095,2,2,1,1,1
7351,66,80,8,7,1.399999976,1,2,2,1,1
7351,66,80,8,7,1.799999952,2,2,2,1,1
4936,66,80,8,7,3.200000048,2,3,1,0,2
7989,66,16,12,5,3.099999905,2,2,1,1,1
4338,66,66,10,9,2.799999952,2,3,1,0,1
14685,66,90,9,8,1.899999976,1,2,1,1,3
2878,66,80,8,7,3,2,3,1,0,0
16961,66,69,10,6,2.5,1,2,1,1,1
7208,66,90,9,8,2.200000048,1,2,2,1,2
7208,66,90,9,8,2.200000048,1,2,2,1,2
376,66,80,11,7,2.299999952,1,3,1,0,1
1264,66,80,11,7,2.400000095,1,3,1,0,2
2612,66,80,8,7,2.799999952,2,2,1,1,1
101,66,75,12,11,2.200000048,2,3,1,1,1
17793,66,16,7,5,2.5,2,1,1,0,1
8986,66,80,14,7,2,1,3,1,0,1
7311,66,16,6,5,1.700000048,1,2,2,0,1
7311,66,16,6,5,1.899999976,1,2,2,0,1
12939,66,69,8,6,2.599999905,1,2,1,1,1
391,66,16,6,5,1.899999976,2,2,2,1,1
391,66,16,6,5,1.5,2,2,2,1,1
273,66,80,9,7,2.900000095,2,2,1,1,1
166,66,90,9,8,3,2,2,1,1,3
10127,66,16,9,5,1.600000024,1,2,2,1,0
10127,66,16,9,5,2.299999952,2,2,2,1,0
775,66,90,9,8,2,2,1,1,1,1
16684,66,16,9,5,3,1,2,1,1,0
12903,66,90,9,8,2.200000048,1,2,1,1,3
2674,66,80,8,7,2.200000048,1,2,1,1,0
13464,66,80,8,7,2.700000048,1,2,1,1,1
19231,66,66,10,9,1.5,1,2,2,0,2
19231,66,66,10,9,1.5,2,2,2,0,2
19570,66,16,11,5,2.400000095,1,5,1,0,1
17000,66,75,11,11,1.700000048,2,2,1,0,0
2560,66,80,7,7,2.700000048,2,5,1,1,0
16248,66,16,7,5,2.299999952,1,1,1,1,1
19252,66,66,10,9,3.099999905,2,5,1,0,2
14641,66,93,11,10,2.700000048,2,1,1,1,1
3604,66,69,8,6,1.899999976,2,2,2,1,0
3604,66,69,8,6,1.700000048,1,2,2,1,0
16743,66,93,10,10,2.400000095,1,3,1,1,2
14794,66,80,9,7,1.5,1,2,2,0,1
14794,66,80,9,7,1.799999952,2,2,2,0,1
15144,66,16,9,5,3.799999952,2,4,1,0,0
3226,66,80,8,7,3.5,2,8,1,0,2
16358,66,16,9,5,3,2,11,1,0,1
15073,66,80,13,7,3,1,11,1,1,0
11116,66,16,12,5,3.299999952,2,12,1,1,1
1567,66,16,7,5,1.899999976,1,3,2,1,2
1567,66,16,7,5,1.899999976,2,3,2,1,2
3598,66,93,11,10,3.5,2,6,1,1,1
1341,66,75,15,11,2.400000095,2,4,1,1,0
18961,66,16,6,5,1.799999952,2,3,2,1,1
18961,66,16,6,5,2,2,3,2,1,1
10460,66,80,12,7,2.299999952,2,1,1,0,0
9894,66,69,8,6,1.700000048,2,2,1,0,0
6447,66,69,9,6,3.400000095,2,0,1,1,1
14086,66,90,9,8,1.5,2,1,2,1,1
11000,61,78,9,5,1.100000024,1,2,2,0,0
15107,61,66,13,10,2.299999952,1,2,1,0,2
10509,61,90,9,9,2,1,1,1,1,1
8119,61,16,12,6,2.900000095,2,1,1,1,1
13241,61,80,11,8,2.5,1,1,1,0,1
18058,61,78,11,5,2,1,2,1,1,1
17443,61,16,6,6,3,2,2,1,1,0
391,61,16,6,6,1.700000048,2,1,2,1,1
9894,61,69,8,7,1.399999976,1,2,2,0,0
9894,61,69,8,7,1.5,2,2,2,0,0
14086,61,90,9,9,2.700000048,2,1,1,1,1
9046,61,90,9,9,1.5,1,2,2,1,2
9046,61,90,9,9,1.700000048,2,2,2,1,2
15640,61,69,8,7,2.900000095,1,1,1,1,1
2442,61,90,9,9,2.299999952,1,2,1,1,2
312,61,78,9,5,2.299999952,2,2,1,1,1
11203,61,78,8,5,2.599999905,2,1,1,0,1
7208,61,90,9,9,2.700000048,1,1,1,1,2
7989,61,16,12,6,2.700000048,1,1,1,1,1
18850,61,69,7,7,2.400000095,1,1,1,1,1
9082,61,16,6,6,1.700000048,2,1,1,0,0
18835,61,16,6,6,2.099999905,2,1,2,1,1
18835,61,16,6,6,1.600000024,1,1,2,1,1
273,61,80,9,8,1.5,2,3,2,1,1
273,61,80,9,8,1.5,1,3,2,1,1
18392,61,16,9,6,2.5,1,3,1,1,1
7489,61,80,12,8,1.700000048,2,2,1,1,1
11355,61,78,6,5,1.600000024,1,3,1,1,1
133,61,69,10,7,2.099999905,2,2,1,0,1
14186,61,78,8,5,2.200000048,1,5,2,0,1
14186,61,78,8,5,2.200000048,1,5,2,0,1
1370,61,80,8,8,1.600000024,1,2,1,1,2
19252,61,66,10,10,2.200000048,1,2,1,0,2
4936,61,80,8,8,1.799999952,2,4,1,0,2
18301,61,78,11,5,1.700000048,1,2,2,1,1
18301,61,78,11,5,1.700000048,1,2,2,1,1
16779,61,78,7,5,1.700000048,1,2,2,1,0
2694,61,78,8,5,1.799999952,1,2,2,1,0
2694,61,78,8,5,1.799999952,2,2,2,1,0
19231,61,66,10,10,1.700000048,2,2,2,0,2
19231,61,66,10,10,1.5,2,2,2,0,2
7933,61,69,7,7,2.200000048,1,2,1,0,1
15940,61,16,12,6,2.200000048,1,0,1,0,0
15066,61,78,11,5,1.799999952,1,1,1,1,1
9751,61,78,10,5,2,2,4,1,0,2
16961,61,69,10,7,2.900000095,2,2,1,1,1
2720,61,16,6,6,2.599999905,1,2,1,0,0
11000,61,78,9,5,1.299999952,1,2,2,0,0
11116,61,16,12,6,1.799999952,2,2,2,1,1
11116,61,16,12,6,1.200000048,2,2,2,1,1
15370,61,78,8,5,2.400000095,1,1,1,1,2
14953,61,80,8,8,2.299999952,1,2,1,1,1
898,61,78,5,5,2.700000048,1,1,1,1,1
17674,61,69,10,7,2.299999952,2,2,1,0,0
16229,61,78,12,5,3,2,1,1,1,1
12939,61,69,8,7,2.5,1,1,1,1,1
4218,61,16,6,6,2,2,2,2,0,0
4218,61,16,6,6,1.299999952,1,2,2,0,0
14348,61,16,9,6,2.200000048,2,2,1,1,1
1168,61,16,6,6,2.099999905,1,1,1,1,0
17793,61,16,7,6,1.899999976,1,2,1,0,1
10460,61,80,12,8,2.099999905,2,2,1,0,0
6447,61,69,9,7,2.799999952,2,3,1,1,1
3504,61,80,10,8,1.5,2,2,2,1,0
3504,61,80,10,8,1.600000024,1,2,2,1,0
16231,61,78,9,5,2.200000048,1,1,1,0,2
1264,61,80,11,8,2.299999952,1,2,1,0,2
18394,61,16,10,6,1.799999952,2,1,1,1,1
2739,61,80,11,8,2.299999952,2,1,1,1,2
12903,61,90,9,9,2,2,1,1,1,3
1405,61,16,7,6,2.700000048,1,2,1,0,1
1356,61,78,11,5,2.5,1,1,1,1,2
1567,61,16,7,6,2.400000095,2,1,1,1,2
19570,61,16,11,6,2.299999952,2,1,1,0,1
2186,61,69,7,7,2,2,1,1,0,0
10954,61,78,6,5,2.299999952,1,1,1,0,1
14685,61,90,9,9,2.799999952,2,2,1,1,3
2293,61,78,8,5,2.599999905,1,2,1,0,2
12435,61,78,5,5,2.599999905,2,2,1,0,1
8605,61,78,5,5,1.799999952,2,1,2,1,0
8605,61,78,5,5,1.899999976,2,1,2,1,0
16419,61,78,13,5,2,2,2,1,0,0
4338,61,66,10,10,2.400000095,2,1,1,0,1
13290,61,16,11,6,2.5,1,2,1,1,1
3629,61,78,6,5,1.799999952,2,1,2,0,0
3629,61,78,6,5,2.200000048,2,1,2,0,0
10131,61,78,11,5,1.399999976,2,1,1,0,1
14870,61,78,5,5,2.400000095,2,2,1,0,0
166,61,90,9,9,2.700000048,2,1,1,1,3
2878,61,80,8,8,2.299999952,1,1,1,0,0
10870,61,80,8,8,2.5,2,1,1,0,1
1529,61,16,7,6,2.200000048,1,2,1,1,1
14352,61,16,7,6,2.299999952,1,1,1,1,1
11759,61,80,8,8,2,2,3,1,0,0
10127,61,16,9,6,1.600000024,2,4,1,1,0
4637,61,80,11,8,1.899999976,2,2,2,0,1
4637,61,80,11,8,2,1,2,2,0,1
5927,61,78,9,5,2.599999905,1,2,1,1,1
7890,61,66,10,10,1.700000048,1,2,2,0,1
7890,61,66,10,10,1.600000024,1,2,2,0,1
10845,61,78,5,5,1.600000024,1,2,2,0,1
10845,61,78,5,5,1.5,1,2,2,0,1
2674,61,80,8,8,2.099999905,1,2,1,1,0
4212,61,80,8,8,3.5,2,9,1,1,0
2612,61,80,8,8,2.799999952,2,4,1,1,1
15144,61,16,9,6,2.900000095,1,2,1,0,0
8986,61,80,14,8,2.799999952,2,3,1,0,1
9199,61,78,5,5,2.299999952,2,1,1,0,0
16358,61,16,9,6,2.400000095,1,3,1,0,1
3598,61,93,11,11,2.900000095,2,5,1,1,1
13464,61,80,8,8,2.599999905,2,3,1,1,1
3604,61,69,8,7,1.299999952,1,1,2,1,0
3604,61,69,8,7,1.700000048,1,1,2,1,0
16684,61,16,9,6,1.799999952,2,2,2,1,0
16684,61,16,9,6,2.200000048,2,2,2,1,0
14794,61,80,9,8,2.599999905,2,1,1,0,1
10757,61,93,11,11,2.400000095,1,0,1,1,2
11938,61,80,11,8,2.099999905,2,5,1,0,0
775,61,90,9,9,1.299999952,2,6,2,1,1
775,61,90,9,9,1.600000024,2,6,2,1,1
1962,61,78,5,5,2.700000048,2,3,1,0,0
3226,61,80,8,8,3.200000048,1,5,1,0,2
14705,61,78,9,5,3.200000048,1,1,1,1,1
10507,61,69,7,7,2.099999905,2,5,1,1,1
6678,61,93,11,11,3,2,3,1,1,0
9628,61,69,7,7,1.299999952,2,1,2,0,1
2768,61,16,6,6,2.200000048,2,1,1,0,2
5262,61,80,11,8,0.800000012,1,0,1,1,0
14435,61,78,5,5,1.299999952,1,0,2,0,0
14435,61,78,5,5,1,1,0,2,0,0
391,61,16,6,6,1.100000024,1,1,2,1,1
16779,61,78,7,5,0.800000012,1,1,2,1,0
9628,61,69,7,7,1,2,1,2,0,1
13241,90,80,11,9,2.599999905,2,4,1,0,1
15370,90,78,8,6,2.5,1,4,1,1,2
312,90,78,9,6,2,2,1,1,1,1
6447,90,69,9,8,2,1,4,1,1,1
2739,90,80,11,9,1.899999976,1,1,1,1,2
16779,90,78,7,6,2.5,2,1,1,1,0
7190,90,97,10,5,2.5,2,3,1,0,1
18394,90,16,10,7,2.5,1,2,1,1,1
11203,90,78,8,6,2.200000048,1,3,1,0,1
15460,90,97,9,5,2.400000095,1,2,1,0,1
7489,90,80,12,9,1.399999976,2,5,1,1,1
4637,90,80,11,9,2.599999905,2,2,1,0,1
3504,90,80,10,9,2.400000095,2,2,1,1,0
5358,90,97,7,5,1.899999976,1,2,1,0,0
10127,90,16,9,7,2.099999905,2,3,1,1,0
11000,90,78,9,6,2.299999952,1,4,1,0,0
18058,90,78,11,6,2.799999952,2,5,1,1,1
16229,90,78,12,6,1.799999952,2,5,2,1,1
16229,90,78,12,6,1.399999976,1,5,2,1,1
10074,90,97,6,5,2.099999905,2,1,1,0,1
18392,90,16,9,7,2.700000048,1,5,1,1,1
10881,90,97,12,5,2.099999905,2,2,1,0,2
9826,90,78,8,6,1.399999976,1,3,1,0,1
7989,90,16,12,7,2.5,1,1,1,1,1
1264,90,80,11,9,2.599999905,2,5,1,0,2
8037,90,97,8,5,1.899999976,2,5,1,0,0
9751,90,78,10,6,3,2,3,1,0,2
16961,90,69,10,8,2.599999905,2,3,1,1,1
18301,90,78,11,6,1.700000048,2,4,2,1,1
18301,90,78,11,6,1.899999976,2,4,2,1,1
19570,90,16,11,7,1.5,2,1,1,0,1
16419,90,78,13,6,2.200000048,2,1,1,0,0
16231,90,78,9,6,2.700000048,1,1,1,0,2
15066,90,78,11,6,2.099999905,2,1,1,1,1
15913,90,97,10,5,2.200000048,2,3,1,0,2
10460,90,80,12,9,2.900000095,2,1,1,0,0
10954,90,78,6,6,2.200000048,1,4,1,0,1
1356,90,78,11,6,1.700000048,2,2,2,1,2
1356,90,78,11,6,1.5,2,2,2,1,2
13290,90,16,11,7,2.900000095,2,5,1,1,1
2293,90,78,8,6,2.099999905,1,4,1,0,2
133,90,69,10,8,1.600000024,2,10,1,0,1
2624,90,16,9,7,2.599999905,2,7,1,0,2
5927,90,78,9,6,2.299999952,1,4,1,1,1
14705,90,78,9,6,3,2,1,1,1,1
16684,90,16,9,7,2.099999905,1,3,1,1,0
15144,90,16,9,7,3,1,5,1,0,0
13541,90,97,8,5,2.799999952,1,2,1,0,1
6694,90,78,11,6,2.400000095,2,3,1,0,1
19626,90,78,11,6,2.400000095,2,2,1,0,0
15107,90,66,13,11,2.400000095,1,4,1,0,2
