FemaleID,ObsYear,FemaleCohort,AgeLastObs,Age,Fecundity,OffspringRecruitment,BredYearling,EarlyLifeRec
15520,63,80,6,5,0,,1,1
15520,47,80,6,6,0,,1,1
3606,63,80,6,5,1,0,0,1
3606,47,80,6,6,1,1,0,1
6067,63,80,11,5,1,0,1,1
6067,47,80,11,6,1,1,1,1
6067,84,80,11,7,1,1,1,1
6067,90,80,11,8,1,0,1,1
6067,93,80,11,9,1,1,1,1
6067,74,80,11,10,1,1,1,1
6067,58,80,11,11,1,0,1,1
1917,63,80,9,5,1,0,1,1
1917,47,80,9,6,1,0,1,1
1917,84,80,9,7,1,1,1,1
1917,90,80,9,8,1,0,1,1
1917,93,80,9,9,0,,1,1
8157,63,80,12,5,1,0,1,1
8157,47,80,12,6,1,1,1,1
8157,84,80,12,7,1,1,1,1
8157,90,80,12,8,1,0,1,1
8157,93,80,12,9,1,1,1,1
8157,74,80,12,10,1,1,1,1
8157,58,80,12,11,1,0,1,1
8157,11,80,12,12,0,,1,1
7950,63,80,11,5,1,0,0,1
7950,47,80,11,6,0,,0,1
7950,84,80,11,7,1,1,0,1
7950,90,80,11,8,1,0,0,1
7950,93,80,11,9,1,0,0,1
7950,74,80,11,10,1,1,0,1
7950,58,80,11,11,1,0,0,1
11976,63,80,6,5,1,0,1,1
11976,47,80,6,6,0,,1,1
18243,63,80,8,5,1,1,1,2
18243,47,80,8,6,1,1,1,2
18243,84,80,8,7,1,1,1,2
18243,90,80,8,8,1,0,1,2
6140,63,80,10,5,1,0,0,2
6140,47,80,10,6,1,1,0,2
6140,84,80,10,7,1,1,0,2
6140,90,80,10,8,1,0,0,2
6140,93,80,10,9,1,1,0,2
6140,74,80,10,10,1,1,0,2
12565,63,80,11,5,1,0,1,1
12565,47,80,11,6,1,1,1,1
12565,84,80,11,7,1,0,1,1
12565,90,80,11,8,1,0,1,1
12565,93,80,11,9,1,0,1,1
12565,74,80,11,10,1,1,1,1
12565,58,80,11,11,1,0,1,1
8188,63,80,8,5,0,,0,1
8188,47,80,8,6,1,1,0,1
8188,84,80,8,7,1,1,0,1
8188,90,80,8,8,1,0,0,1
11956,63,80,5,5,1,0,0,0
461,63,80,6,5,1,0,0,0
461,47,80,6,6,0,,0,0
7189,63,80,8,5,1,0,0,1
7189,47,80,8,6,1,0,0,1
7189,84,80,8,7,1,1,0,1
7189,90,80,8,8,1,0,0,1
784,63,80,7,5,1,0,1,0
784,47,80,7,6,1,1,1,0
784,84,80,7,7,1,0,1,0
9654,63,80,11,5,1,1,1,1
9654,47,80,11,6,1,1,1,1
9654,84,80,11,7,0,,1,1
9654,90,80,11,8,1,0,1,1
9654,93,80,11,9,1,1,1,1
9654,74,80,11,10,1,1,1,1
9654,58,80,11,11,1,0,1,1
1737,63,80,9,5,1,0,0,0
1737,47,80,9,6,1,1,0,0
1737,84,80,9,7,1,1,0,0
1737,90,80,9,8,1,0,0,0
1737,93,80,9,9,0,,0,0
8558,63,80,13,5,0,,0,0
8558,47,80,13,6,0,,0,0
8558,84,80,13,7,0,,0,0
8558,90,80,13,8,0,,0,0
8558,93,80,13,9,0,,0,0
8558,74,80,13,10,0,,0,0
8558,58,80,13,11,0,,0,0
8558,11,80,13,12,0,,0,0
8558,94,80,13,13,0,,0,0
16534,63,80,5,5,1,0,0,0
64,63,80,8,5,1,0,0,2
64,47,80,8,6,1,1,0,2
64,84,80,8,7,1,1,0,2
64,90,80,8,8,1,0,0,2
8795,63,80,5,5,0,,0,0
1218,63,80,5,5,1,0,1,0
1768,63,80,9,5,1,0,1,1
1768,47,80,9,6,1,0,1,1
1768,84,80,9,7,1,1,1,1
1768,90,80,9,8,1,0,1,1
1768,93,80,9,9,0,,1,1
1029,63,80,5,5,1,0,0,1
7744,63,80,5,5,1,0,0,0
4422,63,80,5,5,1,0,1,1
14719,63,80,5,5,1,0,0,0
2750,63,80,11,5,1,0,1,2
2750,47,80,11,6,1,0,1,2
2750,84,80,11,7,1,0,1,2
2750,90,80,11,8,1,0,1,2
2750,93,80,11,9,1,1,1,2
2750,74,80,11,10,1,1,1,2
2750,58,80,11,11,1,0,1,2
4367,63,80,5,5,1,0,0,1
12055,63,80,8,5,0,,0,1
12055,47,80,8,6,1,0,0,1
12055,84,80,8,7,0,,0,1
12055,90,80,8,8,1,0,0,1
15905,63,80,11,5,1,0,0,1
15905,47,80,11,6,1,0,0,1
15905,84,80,11,7,1,0,0,1
15905,90,80,11,8,1,0,0,1
15905,93,80,11,9,1,0,0,1
15905,74,80,11,10,1,0,0,1
15905,58,80,11,11,1,0,0,1
1855,63,80,9,5,1,0,0,2
1855,47,80,9,6,1,1,0,2
1855,84,80,9,7,1,1,0,2
1855,90,80,9,8,1,0,0,2
1855,93,80,9,9,0,,0,2
15403,63,80,8,5,1,0,1,0
15403,47,80,8,6,0,,1,0
15403,84,80,8,7,1,1,1,0
15403,90,80,8,8,1,0,1,0
19207,63,80,9,5,1,0,1,1
19207,47,80,9,6,1,1,1,1
19207,84,80,9,7,1,1,1,1
19207,90,80,9,8,1,0,1,1
19207,93,80,9,9,1,0,1,1
18319,63,80,8,5,1,0,0,1
18319,47,80,8,6,1,0,0,1
18319,84,80,8,7,1,1,0,1
18319,90,80,8,8,0,,0,1
2381,63,80,5,5,1,0,0,0
18948,63,80,5,5,1,1,0,1
12379,47,60,10,5,1,1,0,1
12379,84,60,10,6,0,,0,1
12379,90,60,10,7,1,0,0,1
12379,93,60,10,8,1,1,0,1
12379,74,60,10,9,1,0,0,1
12379,58,60,10,10,1,0,0,1
5427,47,60,12,5,1,1,0,2
5427,84,60,12,6,1,1,0,2
5427,90,60,12,7,1,0,0,2
5427,93,60,12,8,1,1,0,2
5427,74,60,12,9,1,1,0,2
5427,58,60,12,10,1,0,0,2
5427,11,60,12,11,1,0,0,2
5427,94,60,12,12,1,0,0,2
5759,47,60,5,5,0,,0,0
2755,47,60,9,5,1,1,0,1
2755,84,60,9,6,0,,0,1
2755,90,60,9,7,1,0,0,1
2755,93,60,9,8,1,0,0,1
2755,74,60,9,9,1,0,0,1
9953,47,60,10,5,1,1,0,2
9953,84,60,10,6,1,1,0,2
9953,90,60,10,7,1,0,0,2
9953,93,60,10,8,1,1,0,2
9953,74,60,10,9,1,1,0,2
9953,58,60,10,10,1,0,0,2
2692,47,60,7,5,0,,1,0
2692,84,60,7,6,1,1,1,0
2692,90,60,7,7,1,0,1,0
9388,47,60,6,5,1,1,0,1
9388,84,60,6,6,1,0,0,1
6786,47,60,8,5,1,1,0,1
6786,84,60,8,6,1,1,0,1
6786,90,60,8,7,1,0,0,1
6786,93,60,8,8,0,,0,1
10273,47,60,7,5,1,0,0,0
10273,84,60,7,6,1,1,0,0
10273,90,60,7,7,1,0,0,0
1145,47,60,8,5,1,0,0,0
1145,84,60,8,6,1,1,0,0
1145,90,60,8,7,1,0,0,0
1145,93,60,8,8,0,,0,0
9418,84,87,8,5,1,1,0,0
9418,90,87,8,6,1,0,0,0
9418,93,87,8,7,1,1,0,0
9418,74,87,8,8,1,0,0,0
11296,84,87,9,5,1,1,1,0
11296,90,87,9,6,1,1,1,0
11296,93,87,9,7,1,1,1,0
11296,74,87,9,8,1,1,1,0
11296,58,87,9,9,1,0,1,0
16668,84,87,10,5,1,0,0,0
16668,90,87,10,6,1,0,0,0
16668,93,87,10,7,1,0,0,0
16668,74,87,10,8,1,1,0,0
16668,58,87,10,9,1,0,0,0
16668,11,87,10,10,0,,0,0
17485,84,87,9,5,1,1,1,0
17485,90,87,9,6,1,0,1,0
17485,93,87,9,7,1,0,1,0
17485,74,87,9,8,1,1,1,0
17485,58,87,9,9,1,0,1,0
6541,84,87,12,5,1,1,1,0
6541,90,87,12,6,1,0,1,0
6541,93,87,12,7,1,1,1,0
6541,74,87,12,8,1,0,1,0
6541,58,87,12,9,1,0,1,0
6541,11,87,12,10,1,1,1,0
6541,94,87,12,11,1,0,1,0
6541,17,87,12,12,1,1,1,0
3037,84,87,11,5,1,1,1,0
3037,90,87,11,6,1,0,1,0
3037,93,87,11,7,1,1,1,0
3037,74,87,11,8,1,1,1,0
3037,58,87,11,9,1,0,1,0
3037,11,87,11,10,1,0,1,0
3037,94,87,11,11,0,,1,0
19141,84,87,6,5,1,1,1,1
19141,90,87,6,6,1,0,1,1
7867,84,87,6,5,1,1,1,0
7867,90,87,6,6,1,0,1,0
7397,84,87,9,5,1,1,1,0
7397,90,87,9,6,1,1,1,0
7397,93,87,9,7,0,,1,0
7397,74,87,9,8,1,1,1,0
7397,58,87,9,9,1,0,1,0
4895,84,87,7,5,1,1,0,0
4895,90,87,7,6,1,0,0,0
4895,93,87,7,7,0,,0,0
17599,84,87,7,5,1,1,0,0
17599,90,87,7,6,1,0,0,0
17599,93,87,7,7,1,1,0,0
19011,84,87,6,5,1,1,0,0
19011,90,87,6,6,0,,0,0
8583,84,87,9,5,1,1,1,2
8583,90,87,9,6,1,0,1,2
8583,93,87,9,7,1,0,1,2
8583,74,87,9,8,1,1,1,2
8583,58,87,9,9,1,0,1,2
4478,84,87,10,5,1,1,1,2
4478,90,87,10,6,1,0,1,2
4478,93,87,10,7,1,0,1,2
4478,74,87,10,8,1,1,1,2
4478,58,87,10,9,1,0,1,2
4478,11,87,10,10,0,,1,2
11251,84,87,9,5,1,1,1,0
11251,90,87,9,6,1,0,1,0
11251,93,87,9,7,1,1,1,0
11251,74,87,9,8,1,1,1,0
11251,58,87,9,9,1,0,1,0
17829,84,87,12,5,1,1,1,0
17829,90,87,12,6,1,0,1,0
17829,93,87,12,7,1,1,1,0
17829,74,87,12,8,1,1,1,0
17829,58,87,12,9,1,0,1,0
17829,11,87,12,10,1,0,1,0
17829,94,87,12,11,1,0,1,0
17829,17,87,12,12,0,,1,0
12065,84,87,13,5,1,1,1,0
12065,90,87,13,6,1,0,1,0
12065,93,87,13,7,1,0,1,0
12065,74,87,13,8,1,1,1,0
12065,58,87,13,9,1,0,1,0
12065,11,87,13,10,0,,1,0
12065,94,87,13,11,0,,1,0
12065,17,87,13,12,0,,1,0
12065,35,87,13,13,0,,1,0
7911,84,87,15,5,1,1,1,0
7911,90,87,15,6,1,0,1,0
7911,93,87,15,7,1,1,1,0
7911,74,87,15,8,1,1,1,0
7911,58,87,15,9,1,0,1,0
7911,11,87,15,10,1,0,1,0
7911,94,87,15,11,1,0,1,0
7911,17,87,15,12,1,1,1,0
7911,35,87,15,13,0,,1,0
7911,96,87,15,14,0,,1,0
7911,30,87,15,15,1,0,1,0
14982,84,87,6,5,1,1,1,1
14982,90,87,6,6,1,0,1,1
2648,84,87,12,5,1,1,0,0
2648,90,87,12,6,1,1,0,0
2648,93,87,12,7,1,1,0,0
2648,74,87,12,8,1,1,0,0
2648,58,87,12,9,1,0,0,0
2648,11,87,12,10,1,0,0,0
2648,94,87,12,11,1,0,0,0
2648,17,87,12,12,0,,0,0
7785,84,87,11,5,1,0,1,0
7785,90,87,11,6,1,0,1,0
7785,93,87,11,7,1,1,1,0
7785,74,87,11,8,1,1,1,0
7785,58,87,11,9,1,0,1,0
7785,11,87,11,10,1,1,1,0
7785,94,87,11,11,1,0,1,0
10589,84,87,9,5,0,,1,0
10589,90,87,9,6,1,0,1,0
10589,93,87,9,7,0,,1,0
10589,74,87,9,8,1,1,1,0
10589,58,87,9,9,1,0,1,0
18350,84,87,6,5,0,,1,0
18350,90,87,6,6,0,,1,0
7956,84,87,12,5,1,0,0,0
7956,90,87,12,6,0,,0,0
7956,93,87,12,7,0,,0,0
7956,74,87,12,8,0,,0,0
7956,58,87,12,9,1,0,0,0
7956,11,87,12,10,0,,0,0
7956,94,87,12,11,0,,0,0
7956,17,87,12,12,0,,0,0
10673,84,87,10,5,0,,0,0
10673,90,87,10,6,1,0,0,0
10673,93,87,10,7,1,0,0,0
10673,74,87,10,8,1,1,0,0
10673,58,87,10,9,1,0,0,0
10673,11,87,10,10,0,,0,0
2397,84,87,13,5,0,,1,0
2397,90,87,13,6,0,,1,0
2397,93,87,13,7,0,,1,0
2397,74,87,13,8,1,0,1,0
2397,58,87,13,9,1,0,1,0
2397,11,87,13,10,0,,1,0
2397,94,87,13,11,1,0,1,0
2397,17,87,13,12,0,,1,0
2397,35,87,13,13,0,,1,0
19539,84,87,10,5,1,1,0,1
19539,90,87,10,6,1,0,0,1
19539,93,87,10,7,1,1,0,1
19539,74,87,10,8,1,1,0,1
19539,58,87,10,9,1,0,0,1
19539,11,87,10,10,1,0,0,1
12739,84,87,10,5,1,1,1,1
12739,90,87,10,6,1,0,1,1
12739,93,87,10,7,1,1,1,1
12739,74,87,10,8,1,1,1,1
12739,58,87,10,9,1,0,1,1
12739,11,87,10,10,0,,1,1
6152,84,87,9,5,1,1,1,0
6152,90,87,9,6,1,0,1,0
6152,93,87,9,7,1,1,1,0
6152,74,87,9,8,1,1,1,0
6152,58,87,9,9,1,0,1,0
9839,84,87,7,5,1,0,0,0
9839,90,87,7,6,1,0,0,0
9839,93,87,7,7,0,,0,0
14041,84,87,7,5,1,1,1,0
14041,90,87,7,6,1,0,1,0
14041,93,87,7,7,0,,1,0
6324,84,87,9,5,1,1,0,0
6324,90,87,9,6,1,1,0,0
6324,93,87,9,7,1,1,0,0
6324,74,87,9,8,1,1,0,0
6324,58,87,9,9,1,0,0,0
11282,84,87,5,5,1,0,1,1
1815,84,87,7,5,1,1,0,0
1815,90,87,7,6,1,0,0,0
1815,93,87,7,7,0,,0,0
18954,84,87,6,5,1,1,0,0
18954,90,87,6,6,1,0,0,0
328,84,87,11,5,1,1,0,0
328,90,87,11,6,1,0,0,0
328,93,87,11,7,1,1,0,0
328,74,87,11,8,1,1,0,0
328,58,87,11,9,1,0,0,0
328,11,87,11,10,1,0,0,0
328,94,87,11,11,1,0,0,0
16667,84,87,9,5,1,1,1,1
16667,90,87,9,6,1,0,1,1
16667,93,87,9,7,1,1,1,1
16667,74,87,9,8,1,1,1,1
16667,58,87,9,9,1,0,1,1
17576,84,87,13,5,1,0,0,0
17576,90,87,13,6,1,0,0,0
17576,93,87,13,7,1,0,0,0
17576,74,87,13,8,0,,0,0
17576,58,87,13,9,1,0,0,0
17576,11,87,13,10,1,1,0,0
17576,94,87,13,11,1,1,0,0
17576,17,87,13,12,1,1,0,0
17576,35,87,13,13,0,,0,0
9510,84,87,6,5,1,1,0,0
9510,90,87,6,6,1,0,0,0
16869,84,87,6,5,1,0,0,0
16869,90,87,6,6,1,0,0,0
4426,90,30,6,5,1,0,0,1
4426,93,30,6,6,1,0,0,1
4630,90,30,12,5,1,1,0,0
4630,93,30,12,6,1,1,0,0
4630,74,30,12,7,1,0,0,0
4630,58,30,12,8,0,,0,0
4630,11,30,12,9,1,1,0,0
4630,94,30,12,10,1,0,0,0
4630,17,30,12,11,1,0,0,0
4630,35,30,12,12,1,0,0,0
1707,90,30,8,5,1,0,0,0
1707,93,30,8,6,1,1,0,0
1707,74,30,8,7,1,1,0,0
1707,58,30,8,8,1,0,0,0
11105,90,30,14,5,1,0,0,0
11105,93,30,14,6,1,0,0,0
11105,74,30,14,7,1,1,0,0
11105,58,30,14,8,1,0,0,0
11105,11,30,14,9,0,,0,0
11105,94,30,14,10,0,,0,0
11105,17,30,14,11,0,,0,0
11105,35,30,14,12,0,,0,0
11105,96,30,14,13,0,,0,0
11105,30,30,14,14,0,,0,0
4372,90,30,6,5,1,0,1,1
4372,93,30,6,6,1,0,1,1
3307,90,30,10,5,1,0,0,0
3307,93,30,10,6,1,1,0,0
3307,74,30,10,7,1,0,0,0
3307,58,30,10,8,1,0,0,0
3307,11,30,10,9,1,0,0,0
3307,94,30,10,10,0,,0,0
2812,90,30,8,5,1,0,0,1
2812,93,30,8,6,1,1,0,1
2812,74,30,8,7,1,1,0,1
2812,58,30,8,8,1,0,0,1
19795,90,30,5,5,1,0,0,1
10366,90,30,6,5,1,0,0,1
10366,93,30,6,6,0,,0,1
6613,90,30,6,5,1,0,1,1
6613,93,30,6,6,0,,1,1
15895,90,30,5,5,1,0,0,0
5396,90,30,8,5,1,0,0,1
5396,93,30,8,6,1,0,0,1
5396,74,30,8,7,1,0,0,1
5396,58,30,8,8,1,0,0,1
19,90,30,10,5,1,1,0,1
19,93,30,10,6,1,1,0,1
19,74,30,10,7,1,1,0,1
19,58,30,10,8,1,0,0,1
19,11,30,10,9,1,1,0,1
19,94,30,10,10,1,0,0,1
8942,90,30,10,5,1,0,1,1
8942,93,30,10,6,1,1,1,1
8942,74,30,10,7,1,1,1,1
8942,58,30,10,8,1,0,1,1
8942,11,30,10,9,1,1,1,1
8942,94,30,10,10,1,0,1,1
4628,90,30,8,5,1,0,0,1
4628,93,30,8,6,1,1,0,1
4628,74,30,8,7,1,1,0,1
4628,58,30,8,8,1,0,0,1
2266,90,30,10,5,1,0,1,1
2266,93,30,10,6,1,1,1,1
2266,74,30,10,7,1,0,1,1
2266,58,30,10,8,1,0,1,1
2266,11,30,10,9,0,,1,1
2266,94,30,10,10,1,1,1,1
10328,90,30,9,5,0,,0,0
10328,93,30,9,6,0,,0,0
10328,74,30,9,7,1,0,0,0
10328,58,30,9,8,1,0,0,0
10328,11,30,9,9,1,0,0,0
5683,90,30,8,5,1,0,0,0
5683,93,30,8,6,1,1,0,0
5683,74,30,8,7,1,0,0,0
5683,58,30,8,8,1,0,0,0
16989,90,30,12,5,1,0,0,1
16989,93,30,12,6,1,1,0,1
16989,74,30,12,7,1,1,0,1
16989,58,30,12,8,1,0,0,1
16989,11,30,12,9,1,1,0,1
16989,94,30,12,10,1,0,0,1
16989,17,30,12,11,1,1,0,1
16989,35,30,12,12,1,1,0,1
13706,90,30,11,5,1,0,0,2
13706,93,30,11,6,1,1,0,2
13706,74,30,11,7,1,1,0,2
13706,58,30,11,8,1,0,0,2
13706,11,30,11,9,1,0,0,2
13706,94,30,11,10,0,,0,2
13706,17,30,11,11,1,0,0,2
3338,90,30,12,5,1,0,0,1
3338,93,30,12,6,1,1,0,1
3338,74,30,12,7,1,1,0,1
3338,58,30,12,8,1,1,0,1
3338,11,30,12,9,1,0,0,1
3338,94,30,12,10,1,0,0,1
3338,17,30,12,11,1,0,0,1
3338,35,30,12,12,0,,0,1
16186,90,30,8,5,1,0,0,1
16186,93,30,8,6,1,1,0,1
16186,74,30,8,7,0,,0,1
16186,58,30,8,8,1,0,0,1
7063,90,30,9,5,1,1,0,1
7063,93,30,9,6,1,1,0,1
7063,74,30,9,7,1,1,0,1
7063,58,30,9,8,1,0,0,1
7063,11,30,9,9,1,0,0,1
15488,90,30,7,5,1,0,0,0
15488,93,30,7,6,1,1,0,0
15488,74,30,7,7,1,0,0,0
1850,90,30,10,5,1,0,0,1
1850,93,30,10,6,1,1,0,1
1850,74,30,10,7,0,,0,1
1850,58,30,10,8,1,1,0,1
1850,11,30,10,9,1,1,0,1
1850,94,30,10,10,0,,0,1
6049,90,30,9,5,1,0,0,1
6049,93,30,9,6,1,1,0,1
6049,74,30,9,7,1,1,0,1
6049,58,30,9,8,1,0,0,1
6049,11,30,9,9,1,0,0,1
18277,93,65,9,5,1,1,0,1
18277,74,65,9,6,1,1,0,1
18277,58,65,9,7,1,0,0,1
18277,11,65,9,8,1,0,0,1
18277,94,65,9,9,1,0,0,1
11749,93,65,9,5,1,0,0,1
11749,74,65,9,6,1,1,0,1
11749,58,65,9,7,1,0,0,1
11749,11,65,9,8,1,0,0,1
11749,94,65,9,9,1,0,0,1
5639,93,65,9,5,1,1,0,1
5639,74,65,9,6,1,1,0,1
5639,58,65,9,7,1,1,0,1
5639,11,65,9,8,1,1,0,1
5639,94,65,9,9,1,0,0,1
4067,93,65,11,5,1,1,0,2
4067,74,65,11,6,1,1,0,2
4067,58,65,11,7,1,0,0,2
4067,11,65,11,8,1,1,0,2
4067,94,65,11,9,1,0,0,2
4067,17,65,11,10,1,0,0,2
4067,35,65,11,11,1,1,0,2
1311,93,65,11,5,1,1,0,0
1311,74,65,11,6,1,1,0,0
1311,58,65,11,7,1,0,0,0
1311,11,65,11,8,1,1,0,0
1311,94,65,11,9,0,,0,0
1311,17,65,11,10,1,0,0,0
1311,35,65,11,11,1,1,0,0
12912,93,65,10,5,1,1,0,1
12912,74,65,10,6,1,1,0,1
12912,58,65,10,7,1,0,0,1
12912,11,65,10,8,1,0,0,1
12912,94,65,10,9,1,0,0,1
12912,17,65,10,10,1,0,0,1
5088,93,65,10,5,1,1,1,1
5088,74,65,10,6,1,0,1,1
5088,58,65,10,7,1,0,1,1
5088,11,65,10,8,1,0,1,1
5088,94,65,10,9,0,,1,1
5088,17,65,10,10,1,1,1,1
15168,93,65,9,5,1,1,1,2
15168,74,65,9,6,1,1,1,2
15168,58,65,9,7,1,1,1,2
15168,11,65,9,8,1,1,1,2
15168,94,65,9,9,1,0,1,2
15891,93,65,8,5,1,1,1,1
15891,74,65,8,6,1,1,1,1
15891,58,65,8,7,1,0,1,1
15891,11,65,8,8,1,0,1,1
3193,93,65,7,5,1,1,0,1
3193,74,65,7,6,1,1,0,1
3193,58,65,7,7,1,0,0,1
9035,93,65,9,5,1,0,0,1
9035,74,65,9,6,1,1,0,1
9035,58,65,9,7,1,0,0,1
9035,11,65,9,8,1,0,0,1
9035,94,65,9,9,1,0,0,1
18247,93,65,7,5,1,1,1,1
18247,74,65,7,6,1,0,1,1
18247,58,65,7,7,1,0,1,1
19045,93,65,8,5,1,1,0,1
19045,74,65,8,6,1,1,0,1
19045,58,65,8,7,1,0,0,1
19045,11,65,8,8,0,,0,1
8615,93,65,9,5,1,1,0,0
8615,74,65,9,6,1,0,0,0
8615,58,65,9,7,1,0,0,0
8615,11,65,9,8,1,0,0,0
8615,94,65,9,9,1,0,0,0
8672,93,65,9,5,1,0,0,1
8672,74,65,9,6,1,1,0,1
8672,58,65,9,7,1,0,0,1
8672,11,65,9,8,1,0,0,1
8672,94,65,9,9,1,1,0,1
17591,93,65,7,5,1,1,0,0
17591,74,65,7,6,1,1,0,0
17591,58,65,7,7,1,0,0,0
5776,93,65,12,5,1,1,0,1
5776,74,65,12,6,1,1,0,1
5776,58,65,12,7,1,0,0,1
5776,11,65,12,8,1,0,0,1
5776,94,65,12,9,1,1,0,1
5776,17,65,12,10,1,0,0,1
5776,35,65,12,11,1,0,0,1
5776,96,65,12,12,0,,0,1
2453,74,83,7,5,1,1,0,1
2453,58,83,7,6,1,0,0,1
2453,11,83,7,7,0,,0,1
6602,74,83,7,5,1,1,1,1
6602,58,83,7,6,1,0,1,1
6602,11,83,7,7,0,,1,1
7239,74,83,8,5,1,1,0,1
7239,58,83,8,6,1,0,0,1
7239,11,83,8,7,1,1,0,1
7239,94,83,8,8,1,0,0,1
1877,74,83,12,5,1,1,1,1
1877,58,83,12,6,1,0,1,1
1877,11,83,12,7,1,0,1,1
1877,94,83,12,8,1,0,1,1
1877,17,83,12,9,1,0,1,1
1877,35,83,12,10,1,0,1,1
1877,96,83,12,11,1,0,1,1
1877,30,83,12,12,1,0,1,1
18658,74,83,8,5,1,1,0,1
18658,58,83,8,6,1,0,0,1
18658,11,83,8,7,1,1,0,1
18658,94,83,8,8,1,1,0,1
7350,74,83,8,5,1,1,0,1
7350,58,83,8,6,1,0,0,1
7350,11,83,8,7,1,1,0,1
7350,94,83,8,8,1,0,0,1
7910,74,83,6,5,1,0,0,0
7910,58,83,6,6,1,1,0,0
1127,93,65,9,5,1,1,0,1
1127,74,65,9,6,1,1,0,1
1127,58,65,9,7,1,0,0,1
1127,11,65,9,8,1,0,0,1
1127,94,65,9,9,1,0,0,1
11317,93,65,8,5,1,0,0,1
11317,74,65,8,6,1,1,0,1
11317,58,65,8,7,1,0,0,1
11317,11,65,8,8,0,,0,1
10959,74,83,10,5,0,,1,1
10959,58,83,10,6,1,0,1,1
10959,11,83,10,7,0,,1,1
10959,94,83,10,8,0,,1,1
10959,17,83,10,9,0,,1,1
10959,35,83,10,10,0,,1,1
7318,58,69,7,5,1,0,1,1
7318,11,69,7,6,1,0,1,1
7318,94,69,7,7,1,0,1,1
4319,58,69,6,5,1,0,0,0
4319,11,69,6,6,1,0,0,0
13422,58,69,8,5,1,0,1,0
13422,11,69,8,6,1,1,1,0
13422,94,69,8,7,1,0,1,0
13422,17,69,8,8,0,,1,0
3380,58,69,6,5,1,0,0,1
3380,11,69,6,6,0,,0,1
13424,58,69,8,5,1,0,1,0
13424,11,69,8,6,1,0,1,0
13424,94,69,8,7,1,0,1,0
13424,17,69,8,8,0,,1,0
3475,58,69,6,5,1,0,1,1
3475,11,69,6,6,0,,1,1
16987,58,69,5,5,1,0,1,1
9739,58,69,6,5,1,1,0,1
9739,11,69,6,6,0,,0,1
1949,58,69,12,5,1,1,1,2
1949,11,69,12,6,1,1,1,2
1949,94,69,12,7,1,0,1,2
1949,17,69,12,8,1,1,1,2
1949,35,69,12,9,1,0,1,2
1949,96,69,12,10,1,0,1,2
1949,30,69,12,11,1,0,1,2
1949,80,69,12,12,0,,1,2
12191,58,69,15,5,1,0,1,2
12191,11,69,15,6,1,0,1,2
12191,94,69,15,7,1,0,1,2
12191,17,69,15,8,1,0,1,2
12191,35,69,15,9,0,,1,2
12191,96,69,15,10,0,,1,2
12191,30,69,15,11,0,,1,2
12191,80,69,15,12,0,,1,2
12191,7,69,15,13,0,,1,2
12191,81,69,15,14,0,,1,2
12191,85,69,15,15,0,,1,2
7484,58,69,5,5,1,0,1,0
4900,58,69,8,5,1,0,1,1
4900,11,69,8,6,1,1,1,1
4900,94,69,8,7,1,0,1,1
4900,17,69,8,8,1,1,1,1
1753,58,69,5,5,1,0,0,1
7110,58,69,7,5,1,0,0,1
7110,11,69,7,6,1,0,0,1
7110,94,69,7,7,1,1,0,1
2959,58,69,7,5,1,0,1,2
2959,11,69,7,6,1,1,1,2
2959,94,69,7,7,0,,1,2
11864,58,69,11,5,1,0,1,0
11864,11,69,11,6,1,0,1,0
11864,94,69,11,7,1,0,1,0
11864,17,69,11,8,1,0,1,0
11864,35,69,11,9,1,0,1,0
11864,96,69,11,10,1,0,1,0
11864,30,69,11,11,0,,1,0
13222,58,69,10,5,1,0,0,1
13222,11,69,10,6,1,0,0,1
13222,94,69,10,7,1,1,0,1
13222,17,69,10,8,1,0,0,1
13222,35,69,10,9,1,1,0,1
13222,96,69,10,10,0,,0,1
1872,58,69,6,5,1,0,1,0
1872,11,69,6,6,1,0,1,0
9740,58,69,6,5,1,0,0,0
9740,11,69,6,6,0,,0,0
9273,58,69,7,5,1,0,0,0
9273,11,69,7,6,1,0,0,0
9273,94,69,7,7,1,0,0,0
11627,58,69,6,5,1,0,1,0
11627,11,69,6,6,1,0,1,0
5291,58,69,10,5,1,0,0,0
5291,11,69,10,6,1,0,0,0
5291,94,69,10,7,1,1,0,0
5291,17,69,10,8,1,0,0,0
5291,35,69,10,9,1,0,0,0
5291,96,69,10,10,1,0,0,0
10883,58,69,7,5,1,0,1,1
10883,11,69,7,6,1,0,1,1
10883,94,69,7,7,1,0,1,1
820,58,69,5,5,1,0,0,0
13124,58,69,9,5,1,1,0,1
13124,11,69,9,6,0,,0,1
13124,94,69,9,7,0,,0,1
13124,17,69,9,8,0,,0,1
13124,35,69,9,9,0,,0,1
4385,58,69,8,5,0,,0,1
4385,11,69,8,6,1,0,0,1
4385,94,69,8,7,0,,0,1
4385,17,69,8,8,0,,0,1
13970,58,69,12,5,1,0,0,1
13970,11,69,12,6,1,0,0,1
13970,94,69,12,7,1,0,0,1
13970,17,69,12,8,1,1,0,1
13970,35,69,12,9,0,,0,1
13970,96,69,12,10,0,,0,1
13970,30,69,12,11,0,,0,1
13970,80,69,12,12,0,,0,1
17719,58,69,9,5,1,0,1,0
17719,11,69,9,6,1,1,1,0
17719,94,69,9,7,0,,1,0
17719,17,69,9,8,1,1,1,0
17719,35,69,9,9,0,,1,0
